symbol,idx,timestamp,passed_prefilter,passed_anti_late,passed_ultra,ultra_reasons,direction,prefilter_score,composite_score,peak_pct,dd_pct,exit_pct,exit_reason,exit_bars,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
ALICEUSDT,240,2026-05-23T08:00:00+00:00,1,1,0,low_conf(32),SHORT,49.0,32.12013872299008,0.0,0.0,0.0,not_taken,0,37.333619990109916,0.0,-0.000529697646020844,1.0,-1.0,1.095,0.0,-4.026712784895252,0.0,3.3378669430748333,0.0,0.0,0.0,0.40849673202614417,-1.3643659711075498,-5.315870570107861,-4.20888542478566,2.6417973570896742,0.0,0.0,0.0,0.0,0.5002976190476193,1.0,0.0,0.13355914495613674,1.0,1.147979075253973
ALICEUSDT,246,2026-05-24T08:00:00+00:00,1,1,0,"low_conf(44),atr(3.0)",LONG,28.0,44.054006985387,0.0,0.0,0.0,not_taken,0,43.83543831797896,0.0,0.00012399383714493408,0.0,-1.0,0.441,0.0,-1.5780221168661555,0.0,2.994240988646385,0.0,0.0,0.0,-0.9486166007905191,-1.9561815336463242,1.9528071602929207,-3.4668721109399105,-5.943162819244373,0.0,0.0,0.0,0.0,0.3496320346320363,0.0,0.0,0.4887770989202406,1.0,1.147979075253973
ALICEUSDT,252,2026-05-25T08:00:00+00:00,0,1,0,"prefilter,low_conf(39),atr(2.7),chop_mom6(1.1)",LONG,20.0,39.01300006434603,0.0,0.0,0.0,not_taken,0,48.681863836156275,0.0,0.0002788597588874646,0.0,0.0,0.528,0.0,0.27673030580987856,1.0,2.6930036929703594,0.0,1.0,0.0,0.07898894154819648,0.7154213036566073,1.1173184357541999,3.0919446704638016,0.3163790051729677,0.0,0.0,0.0,0.0,0.36350538181201947,1.0,0.0,0.40894276629570764,1.0,1.147979075253973
ALICEUSDT,258,2026-05-26T08:00:00+00:00,0,1,0,"prefilter,low_conf(39),atr(2.6),chop_mom6(-0.7)",LONG,10.0,38.696412268863824,0.0,0.0,0.0,not_taken,0,46.74032939425963,0.0,0.0001501238428896583,0.0,-1.0,0.91,0.0,0.2792640102062777,1.0,2.554789837488656,0.0,1.0,0.0,0.7205764611689336,-0.2379064234734296,-0.710339384372543,0.3990422984836396,0.23565316610827297,0.0,0.0,0.0,0.0,0.37499999999999756,1.0,0.0,0.15351562499999993,1.0,1.147979075253973
ALICEUSDT,264,2026-05-27T08:00:00+00:00,0,1,0,"prefilter,low_conf(35),atr(2.5),chop_mom6(-0.9)",LONG,10.0,35.37210460846652,0.0,0.0,0.0,not_taken,0,44.861011345320236,0.0,-1.3921335995744537e-05,0.0,-1.0,0.477,0.0,-0.6706088816538813,0.0,2.4659264882530905,0.0,1.0,0.0,-0.16012810248197906,0.40257648953301156,-0.8744038155802781,-1.5785319652722982,1.674436584922511,0.0,0.0,0.0,1.0,0.374617663157216,0.0,0.0,0.16406995230524657,1.0,1.147979075253973
ALICEUSDT,270,2026-05-28T08:00:00+00:00,0,1,0,"prefilter,low_conf(38)",SHORT,20.0,37.628391450230765,0.0,0.0,0.0,not_taken,0,31.0439567446124,0.0,-0.0005952063845692465,1.0,-1.0,1.288,0.0,-5.6410447618562065,0.0,3.0645480610216635,0.0,0.0,0.0,-2.0746887966805,-6.571654790182108,-5.372894947874909,-6.2003179650238485,-7.854734180719389,0.0,0.0,0.0,0.0,0.43825483091787343,0.0,0.0,0.0855035405192762,1.0,1.147979075253973
ALICEUSDT,276,2026-05-29T08:00:00+00:00,0,1,0,"prefilter,low_conf(39),atr(2.9)",LONG,20.0,38.828012258596395,0.0,0.0,0.0,not_taken,0,43.1982724396728,0.0,-2.1883432913384713e-05,0.0,-1.0,0.444,0.0,-2.107501543456914,0.0,2.9120462439106687,0.0,0.0,0.0,-0.6546644844517259,-0.41017227235438924,2.88135593220339,-2.6463512429831684,-3.715257018117102,0.0,0.0,0.0,0.0,0.32028695362028714,0.0,0.0,0.21210771840542825,1.0,1.147979075253973
ALICEUSDT,282,2026-05-30T08:00:00+00:00,0,1,0,"prefilter,low_conf(52)",LONG,20.0,52.26692536882137,0.0,0.0,0.0,not_taken,0,50.921223466825296,0.0,0.0005310690475725218,0.0,0.0,1.022,0.0,0.24268791418824717,1.0,3.009508283456134,0.0,0.0,0.0,-1.7391304347826146,1.1391375101708694,2.3887973640856672,5.3389830508474585,-0.09644733332171818,0.0,0.0,0.0,0.0,0.5614530397139095,0.0,0.0,0.3850953895071542,1.0,1.147979075253973
ALICEUSDT,288,2026-05-31T08:00:00+00:00,0,1,0,"prefilter,low_conf(49),atr(2.8),chop_mom6(-0.2)",LONG,20.0,48.63546812494812,0.0,0.0,0.0,not_taken,0,49.89184536733965,0.0,0.0002250046469699749,0.0,0.0,0.294,0.0,0.9921263728628305,1.0,2.8364564448768106,0.0,0.0,0.0,-0.1610305958132091,0.0,-0.24135156878519287,2.141680395387154,0.24135156878519287,0.0,0.0,0.0,0.0,0.2794973544973561,0.0,0.0,0.3979871175523349,1.0,1.147979075253973
ALICEUSDT,294,2026-06-01T08:00:00+00:00,0,1,0,"prefilter,low_conf(39)",LONG,20.0,39.21466354434728,0.0,0.0,0.0,not_taken,0,53.20561181207445,0.0,0.00044019822065644807,0.0,0.0,1.059,0.0,-1.0995854951654596,0.0,3.4963337959861653,0.0,0.0,0.0,-0.15822784810127033,-3.516819571865438,1.7741935483871027,1.528559935639592,-9.000690539607374,0.0,1.0,0.0,0.0,0.19940170940170987,1.0,0.0,0.4462202136400987,1.0,1.147979075253973
