symbol,label,composite_v1,peak,dd,final,pattern_score,patterns,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
XRPUSDT,0,55.44234436048182,1.0150985242685338,-3.2926725240979247,-2.891751258210341,0.0,[],80.50266318057882,0.0,0.006842946740319315,0.0,0.0,1.984,0.0,6.414246386641446,1.0,1.6662949983376851,0.0,0.0,1.0,2.815295562182055,3.0140597539543057,4.660298187661798,7.196415508412582,1.41598815320439,1.0,0.0,1.0,0.0,0.42077184458858247,0.0,1.0,0.8454141254013586,1.0,2.205346140478376
XRPUSDT,0,54.84838881068664,0.0,-2.790737860722308,-2.203214100570251,0.0,[],71.14203305928635,0.0,0.005510916862317888,0.0,0.0,0.736,0.0,3.9159949967429997,1.0,1.6702381784963323,0.0,0.0,0.0,-0.9329795429256108,1.508507279424652,1.9825535289452783,6.368899917287006,1.0415057814953117,1.0,0.0,1.0,0.0,0.48935071805271946,0.0,0.0,0.8222225565961273,1.0,2.205346140478376
XRPUSDT,0,60.35442868904881,0.12276394247631058,-1.34163451420555,-0.4559803577692119,0.0,[],61.7881076549401,0.0,0.0012382570218614393,0.0,0.0,0.444,0.0,1.7826382347248462,1.0,1.65646134661303,0.0,0.0,0.0,0.17568517217146887,-2.38808525207565,0.061419671843480295,3.428260475240346,-4.897517558823036,1.0,0.0,1.0,0.0,0.4841772151898729,0.0,0.0,0.8011325017881187,1.0,2.205346140478376
XRPUSDT,0,58.84061996929433,2.8581479201477418,-0.4573036672236473,0.914607334447275,0.0,[],59.44763893004402,0.0,-0.0017262251895647542,0.0,0.0,0.445,0.0,1.0733219011443869,1.0,1.610235758281886,0.0,0.0,0.0,0.4594045410372024,-0.1141953619114616,-3.0026443743069096,1.5177216319971345,2.777555896298879,1.0,0.0,1.0,0.0,0.4964446107784464,0.0,0.0,0.767531405152161,1.0,2.205346140478376
XRPUSDT,0,63.65532769164353,0.3455723542116634,-2.012958963282927,-1.9265658747300205,0.0,[],65.5722836476653,0.0,-0.001779179036496381,0.0,0.0,1.207,0.0,1.9927815488953,1.0,1.6274908301910977,0.0,0.0,0.0,1.9644115574348122,2.2616838943369615,0.008640055296352946,1.9913648779628117,4.464897994907212,1.0,0.0,1.0,0.0,0.4967390992541608,0.0,0.0,0.8218856594371016,1.0,2.205346140478376
XRPUSDT,0,59.32756900531978,1.0993805078091063,-3.2021638600471127,0.24430677951314336,0.0,[],59.88638937529087,0.0,-0.002291248443708656,0.0,0.0,0.519,0.0,0.6191885052439489,1.0,1.6090757096155155,0.0,0.0,0.0,-0.12200435729848086,0.9601832276250801,0.49982462293930335,0.561551285425986,1.416163585394292,1.0,0.0,1.0,0.0,0.49745541489872797,0.0,0.0,0.816594839323383,1.0,2.205346140478376
XRPUSDT,0,69.9802421828931,1.7559185812876743,-1.511313007774971,-1.3453306543199162,0.0,[],58.09849517774594,0.0,-0.0032072168722308836,0.0,0.0,2.04,1.0,0.290089050794365,1.0,1.7134126683382311,0.0,1.0,0.0,0.8368569415081099,-0.24400871459694237,0.6683668982499386,-2.354346157127002,-1.1586160490442174,0.0,0.0,1.0,0.0,0.47176897544169083,0.0,0.0,0.8113739537779839,1.0,2.205346140478376
XRPUSDT,0,46.685481278654976,0.5589519650654987,-2.18340611353711,-1.7379912663755481,0.0,[],57.555521650622445,0.0,-0.0029852480178508348,0.0,0.0,0.989,0.0,-0.07581779177156704,0.0,1.7274175579917335,0.0,1.0,0.0,-0.3394551309948659,0.8632840028188893,-1.0799136069114432,-1.0713668567478802,2.78984987754891,0.0,0.0,1.0,0.0,0.37384015594541925,1.0,0.0,0.7981899304622917,1.0,2.205346140478376
XRPUSDT,0,48.39193660978563,0.7632910268926902,-1.6153368243543087,-0.3816455134463451,0.0,[],49.140161344392226,0.0,-0.004760012070840786,0.0,0.0,0.814,0.0,-1.7314127104026296,0.0,1.7436867941921346,0.0,1.0,0.0,-0.2302311166209099,-1.9322830533553832,-1.6926969723409706,-1.2013328656611755,-2.1765898328685265,0.0,0.0,0.0,0.0,0.26753968253968236,0.0,0.0,0.5665536577948972,1.0,2.205346140478376
XRPUSDT,0,54.65821160027262,0.4245908889871663,-3.502874834144191,-3.10482087571872,0.0,[],51.00385567600443,0.0,-0.00497796664010652,0.0,0.0,1.265,0.0,-1.2772689862163644,0.0,1.713660259419937,0.0,1.0,0.0,0.4799573371255952,0.10626051536350749,-1.2404996942430322,-0.5804238853223058,1.4515911696834236,0.0,0.0,0.0,0.0,0.39123736873390114,0.0,0.0,0.5558940932581534,1.0,2.205346140478376
XRPUSDT,0,46.75034625684852,0.4226998830830044,-3.264682075726254,-2.2663908624876434,0.0,[],42.74606727464352,0.0,-0.005821564609294432,0.0,0.0,0.871,0.0,-2.510989425822556,0.0,1.7300433714002428,0.0,1.0,0.0,-0.9354953670705589,-1.1732290463069843,-2.890829694323136,-3.939524838012947,0.5647622200685638,0.0,0.0,0.0,0.0,0.47414693475956937,0.0,0.0,0.5566535235994984,1.0,2.205346140478376
XRPUSDT,0,46.60056266739127,0.17367458866544905,-2.20292504570384,-0.24680073126143934,0.0,[],36.40359538974178,0.0,-0.007585222853741581,0.0,0.0,0.857,0.0,-3.3702476761693747,0.0,1.7437616729821668,0.0,0.0,0.0,-0.1278071937191753,-2.5302922309337115,-2.902280997603617,-4.545851147369324,-2.1486467174873662,0.0,0.0,0.0,0.0,0.42898732499327735,0.0,0.0,0.5413607577855081,1.0,2.205346140478376
XRPUSDT,0,48.88491427610873,2.347242921013402,-0.03725782414308662,1.304023845007432,0.0,[],30.221218038426315,0.0,-0.00876623663512433,0.0,0.0,1.537,0.0,-4.495276551748139,0.0,1.7782870557146127,0.0,0.0,0.0,-1.2054844943406542,-1.9901405879130747,-5.033171163202119,-6.2112343845549,1.1146802878056452,0.0,0.0,0.0,0.0,0.44024724009526534,0.0,0.0,0.5215654159221761,1.0,2.205346140478376
XRPUSDT,0,47.66547153576482,1.1184451778511173,-0.7609094242757585,0.24752475247524064,0.0,[],39.82357404726344,0.0,-0.0065522493962021176,0.0,0.0,0.463,0.0,-2.660420893519245,0.0,1.7061039179705695,0.0,0.0,0.0,-0.045816915605236416,0.3772890402134897,-1.89765266660672,-4.733624454148474,2.643679902701133,0.0,0.0,0.0,0.0,0.5432664035297796,0.0,0.0,0.5706640179813802,1.0,2.205346140478376
XRPUSDT,0,42.72957468570194,0.31873235588742704,-1.065476732538024,-0.045533193698221196,0.0,[],44.28518305314422,0.0,-0.004167627050492074,0.0,-1.0,0.696,0.0,-1.6397980756834365,0.0,1.6781401083275014,0.0,0.0,0.0,0.9654284663479383,0.6231100522312966,0.3747714808043868,-2.5383864382710533,0.8699107834927359,0.0,0.0,0.0,0.0,0.4342972750948228,0.0,0.0,0.5140263366994796,1.0,2.205346140478376
XRPUSDT,0,30.786510693296947,1.8166804293971754,-0.3211303789338525,1.568951279933929,0.0,[],41.03080866155715,0.0,-0.0026468222592286924,0.0,-1.0,0.991,0.0,-2.0630724861713676,0.0,1.5926259633878523,0.0,0.0,0.0,-0.32921810699586884,0.2114748069143243,1.5182563338301025,-3.5913312693498423,-1.0925490380931078,0.0,0.0,0.0,0.0,0.41905404360872067,1.0,0.0,0.4993096499629493,1.0,2.205346140478376
XRPUSDT,0,36.515544329864156,2.286655080947602,-0.39330467392298274,1.756151102167759,0.0,[],43.39283218660403,0.0,-0.0010521292396061125,0.0,-1.0,0.221,0.0,-1.4293536604371155,0.0,1.50340904496635,0.0,0.0,0.0,-0.3917638483964988,-0.018289894833102695,0.22918958562522432,-1.6728123032646973,-0.2658146473083433,0.0,0.0,0.0,0.0,0.39362864554978744,0.0,0.0,0.507464363745065,1.0,2.205346140478376
XRPUSDT,0,30.897836966395246,1.1486975397974093,-0.8049927641099772,-0.018089725036177458,0.0,[],49.755637639066336,0.0,0.0010811754672639135,0.0,0.0,0.584,0.0,0.2790480291649735,1.0,1.4616287000761856,0.0,0.0,0.0,-0.12646793134598625,0.7288629737609337,0.6829979054730753,1.0603290676416666,0.7743961674591548,0.0,0.0,0.0,0.0,0.43950130789265085,1.0,0.0,0.739744974976668,1.0,2.205346140478376
XRPUSDT,0,45.00015312033144,0.5618486633439044,-0.552786588128681,0.3715450838241951,0.0,[],48.554066495485245,0.0,0.0020049807817662055,0.0,-1.0,1.646,0.0,0.2988572524258858,1.0,1.461444849624641,0.0,1.0,0.0,-0.8089887640449545,-0.3161698283649556,1.2478209010000765,2.7850223546944686,-1.8851211082988846,0.0,0.0,0.0,1.0,0.3956256473786228,0.0,0.0,0.5076324475484912,1.0,2.205346140478376
XRPUSDT,0,40.54238061400539,0.5793952562013364,-0.2715915263443883,0.3530689842476928,0.0,[],49.113005288772115,0.0,0.0019873618954282498,0.0,-1.0,0.36,0.0,0.6240928005101373,1.0,1.3412235391044403,0.0,1.0,0.0,-0.07237199203907291,-0.7101123595505634,1.0335680965883187,1.2651265126512683,-2.4662634617183223,0.0,0.0,0.0,1.0,0.43918056795645427,0.0,0.0,0.4982032149088616,1.0,2.205346140478376
XRPUSDT,0,44.03074702769089,1.0562426649814973,-0.1715265866209274,0.7041617766543316,0.0,[],50.88258619216093,0.0,0.002069217235001978,0.0,0.0,0.348,0.0,1.1171494348135547,1.0,1.237838484499115,0.0,1.0,0.0,0.009028530155289724,0.2080694771123547,0.1899421128798834,0.8742373190055396,0.22615920214853216,0.0,0.0,0.0,1.0,0.42103013292037017,0.0,0.0,0.7205199835821661,1.0,2.205346140478376
XRPUSDT,0,34.11694448566648,0.5479205964250422,-2.146770861403039,-1.2215934608820673,0.0,[],54.41397145957265,0.0,0.0022612684739645797,0.0,0.0,0.965,0.0,1.5616123581224466,1.0,1.162223053948202,0.0,1.0,0.0,0.43301759133964046,0.5146262188515746,0.888083371091983,2.1469859620148513,0.14308113502737946,0.0,0.0,0.0,1.0,0.3946971238637936,1.0,0.0,0.7348466597764566,1.0,2.205346140478376
XRPUSDT,0,41.42334479401468,0.30087527352298327,-0.9117432530999279,-0.036469730123993065,0.0,[],43.81497887010813,0.0,0.0012612687341203399,0.0,-1.0,1.02,0.0,-0.3451088093795148,0.0,1.200196464330976,0.0,1.0,0.0,-1.676378305692509,-1.0554803788903964,-0.7061379684953856,0.32013171133266793,-1.4085493631380892,0.0,0.0,0.0,1.0,0.4486027488901011,0.0,0.0,0.48872472629949015,1.0,2.205346140478376
XRPUSDT,0,39.406212856869246,1.173020527859251,-0.0549853372433957,0.8339442815249367,0.0,[],41.255482029863764,0.0,-0.0002823427290756552,0.0,-1.0,0.899,0.0,-0.9540864798946334,0.0,1.1904487124791405,0.0,1.0,0.0,-0.772938074020183,-2.178395338413267,-1.489572989076461,-1.3024602026049177,-2.8825571150675984,1.0,0.0,0.0,1.0,0.5283650106699024,0.0,0.0,0.4814048973992993,1.0,2.205346140478376
XRPUSDT,0,43.9244640687762,0.1814882032667878,-3.1215970961887463,-2.695099818511802,0.0,[],48.469355055844595,0.0,-0.0002438556137141939,0.0,-1.0,0.665,0.0,-0.04473173499705223,0.0,1.1158004941140085,0.0,1.0,0.0,0.510762495439625,0.20914794944077394,-1.015000449115231,-0.13593112822834935,1.4307414103228413,1.0,0.0,0.0,1.0,0.6395549792202095,0.0,2.0,0.4857854966034851,1.0,2.205346140478376
XRPUSDT,0,40.57899478011088,1.556312735979364,-1.6852380513859455,-0.7735518924394682,0.0,[],39.78720847261829,0.0,-0.0009911784787308441,0.0,-1.0,1.349,0.0,-1.525962717044667,0.0,1.1494953514662196,0.0,1.0,0.0,-1.3087339816413677,-0.9576796789492843,-0.9938001458789123,-1.6929205142132844,-0.9212099488252913,1.0,0.0,0.0,1.0,0.5219527363184171,0.0,0.0,0.485227145801076,1.0,2.205346140478376
XRPUSDT,0,44.19447878660693,0.3334259516532208,-2.1024358618134817,-1.129943502824878,0.0,[],39.200463124719526,1.0,-0.002513979901245148,1.0,-1.0,1.069,0.0,-1.7678306561314103,0.0,1.2884911973118067,0.0,1.0,0.0,0.6901053809568286,-1.8722166681814008,-1.0538856304985194,-2.5277602238873165,-2.7061609497063372,0.0,0.0,0.0,1.0,0.49146574245995056,0.0,1.0,0.4818736579157361,1.0,2.205346140478376
XRPUSDT,0,46.15399873083545,0.18648018648018666,-1.7622377622377543,-0.5780885780885765,0.0,[],36.15424899281511,0.0,-0.0028261409445584544,1.0,-1.0,1.866,0.0,-2.109299542981552,0.0,1.2595028154209935,0.0,1.0,0.0,-0.46403712296982774,0.01865149678261475,-2.676950998185125,-3.664780382646182,2.7137513152944166,0.0,0.0,0.0,1.0,0.46434818019172874,0.0,0.0,0.4693309462716064,1.0,2.205346140478376
XRPUSDT,0,43.01751092892524,0.5433764287052677,-0.5995877833989096,0.4871650740116258,0.0,[],34.08553758329191,0.0,-0.0030345917224642643,1.0,-1.0,1.038,0.0,-2.012523196837544,0.0,1.2983008208583016,0.0,0.0,0.0,-0.009367681498828008,-0.9373549883990717,-1.7036559535869034,-2.680525164113794,-0.16380309595960352,0.0,0.0,0.0,0.0,0.43947467876038987,0.0,0.0,0.495201221119456,1.0,2.205346140478376
XRPUSDT,1,31.07845505519854,4.8741697071756045,-0.11226494527082684,4.303489568715506,0.0,[],35.90411752711178,0.0,-0.002363357878826612,0.0,-1.0,0.968,0.0,-1.5806036492532143,0.0,1.2394072108037895,0.0,0.0,0.0,0.24383381787488845,0.13114754098361292,-1.0002778549597242,-2.0436217008797644,1.261091043808491,0.0,0.0,0.0,0.0,0.3990944992229068,1.0,0.0,0.4909364438652811,1.0,2.205346140478376
XRPUSDT,0,68.85039100452063,1.4755137141305315,-0.6246039648773337,-0.054313388250197686,0.0,[],58.61658610970281,0.0,0.0010499416795971828,0.0,0.0,3.766,1.0,1.697556936037387,1.0,1.3264363957393577,0.0,0.0,0.0,2.9927279507738223,3.601237925536902,3.002331002331003,0.24500907441015649,4.179326503625479,0.0,0.0,0.0,0.0,0.6794652606335855,0.0,2.0,0.7694729609786877,1.0,2.205346140478376
XRPUSDT,0,55.01243152525955,0.1889168765743065,-1.133501259445839,-0.2968693774738988,0.0,[],60.61702992080475,0.0,0.0045392249117431945,0.0,0.0,0.928,0.0,2.1846364024323695,1.0,1.3444406040799903,0.0,0.0,0.0,-0.29599067180913813,3.636024613089681,4.140903129098747,2.366700432820686,3.1488595390780554,0.0,0.0,0.0,0.0,0.6215488059435055,0.0,0.0,0.7790174340751551,1.0,2.205346140478376
XRPUSDT,0,39.773156270379616,2.3824621795452474,-0.07247033245766228,0.5254099103179459,0.0,[],55.933983342443604,0.0,0.004420685826400867,0.0,0.0,0.788,0.0,1.4660851203872758,1.0,1.3378224405618886,0.0,0.0,0.0,-0.01811430124082764,-0.9866355726970939,3.274394237066156,2.2413633416689818,-5.2901251414126,0.0,0.0,0.0,0.0,0.36151025712429413,1.0,0.0,0.762390027390449,1.0,2.205346140478376
XRPUSDT,0,62.49446952485005,0.07990766225693872,-1.8201189736304877,-1.1897363047145588,0.0,[],65.47122718385566,0.0,0.005320295787437278,0.0,0.0,2.268,1.0,3.1957470536238706,1.0,1.3425889288524182,0.0,0.0,0.0,1.6241089957592725,2.010687437732089,1.955281977007338,5.016317016317022,2.065000825982287,0.0,0.0,0.0,0.0,0.48440208540992524,0.0,1.0,0.7386946573827088,1.0,2.205346140478376
XRPUSDT,0,42.97691455348992,0.44017247574560964,-1.221703197987788,-0.4132231404958621,0.0,[],57.16137433077093,0.0,0.004091651159181828,0.0,0.0,0.611,0.0,1.8381211288331176,1.0,1.3504673366986455,0.0,0.0,0.0,0.31540055870956646,0.44211855995668176,0.14393666786614304,4.290800074948479,0.7389879374305806,0.0,0.0,0.0,0.0,0.552675735058324,1.0,0.0,0.8112157508398543,1.0,2.205346140478376
XRPUSDT,0,52.09152192034141,1.0756575973967297,-1.6451233842538184,-0.804483413179077,0.0,[],53.19195521936754,0.0,0.0025835872791117737,0.0,0.0,0.795,0.0,1.0873638815131386,1.0,1.3365682096553957,0.0,0.0,0.0,-0.5930451972324503,-0.30638911417498854,0.2174109973729466,3.4989241276078302,-0.8317990244929345,1.0,0.0,0.0,0.0,0.3400021820363863,0.0,0.0,0.798657535070578,1.0,2.205346140478376
XRPUSDT,0,56.093700168859165,0.026910656620018566,-2.8345891639756076,-1.9824183710082532,0.0,[],57.354085428057815,0.0,0.0018496257516788265,0.0,0.0,1.309,0.0,1.5460332263482832,1.0,1.3227460693405169,0.0,0.0,0.0,0.5592639364964804,0.1707251325366172,-1.0210423510610018,0.9142753688784283,1.360461437251176,1.0,0.0,0.0,0.0,0.47773337773337504,0.0,0.0,0.806658037899914,1.0,2.205346140478376
XRPUSDT,0,47.42613975016398,0.7818248712288404,-0.7082413539367219,-0.2391464311994054,0.0,[],43.25094966502835,0.0,-0.0009966163518205016,0.0,0.0,0.664,0.0,-1.1514757436177663,0.0,1.4242115430343276,0.0,0.0,0.0,-0.9294696555494795,-1.9303626195201231,-2.335609054976646,-2.195034184958616,-1.517139479024261,1.0,0.0,0.0,0.0,0.5031079085823602,0.0,0.0,0.5470472163105073,1.0,2.205346140478376
XRPUSDT,0,45.513909289894144,1.1165451693273045,-1.2826427978222774,0.7197563901448562,0.0,[],42.31756575113941,0.0,-0.002469535946395376,0.0,-1.0,0.671,0.0,-1.6838861377192438,0.0,1.395493478691622,0.0,0.0,0.0,-0.82364784478813,-1.2484053216693844,-2.0428455211063863,-1.8298758945556655,-0.44392190849030744,0.0,0.0,0.0,0.0,0.5126520681265226,0.0,0.0,0.47283729035840194,1.0,2.205346140478376
XRPUSDT,0,42.24553018871321,1.163220088626308,-0.1938700147710479,0.6370014771048863,0.0,[],42.20024703859418,0.0,-0.0030545535322725227,0.0,-1.0,1.575,0.0,-1.7040672005231876,0.0,1.371023082603985,0.0,0.0,0.0,-0.12907984510419213,-0.8694060583874863,-2.8345891639756076,-3.8266891591938323,1.113012312620767,0.0,0.0,0.0,1.0,0.42287581699346277,0.0,0.0,0.48473864751305096,1.0,2.205346140478376
XRPUSDT,0,37.339266336017516,0.25711662075299685,-0.4591368227731767,-0.027548209366388153,0.0,[],45.92243887404442,0.0,-0.0021738197342377344,0.0,-1.0,0.318,0.0,-1.2797657121258712,0.0,1.2968768497589611,0.0,0.0,0.0,-0.229042601923953,0.40567951318458045,0.16556291390728695,-2.1739130434782608,0.6448259443839859,0.0,0.0,0.0,1.0,0.5237828464719192,0.0,0.0,0.49668060725119345,1.0,2.205346140478376
XRPUSDT,0,36.18139730286362,0.6336088154270091,-0.48668503213956477,0.413223140495863,0.0,[],45.980821009699554,0.0,-0.0015094054605387002,0.0,-1.0,0.258,0.0,-1.1490170246547058,0.0,1.1706045253391468,0.0,0.0,0.0,-0.10090817356206778,-0.229042601923953,0.48906523945740143,-1.5637711289885285,-0.9487989920688091,0.0,0.0,0.0,1.0,0.4592074592074721,0.0,0.0,0.5059842359239398,1.0,2.205346140478376
XRPUSDT,0,37.27136981577144,1.242636229749638,0.0,0.7916053019145749,0.0,[],44.341215912949856,0.0,-0.001178910721308644,0.0,-1.0,0.445,0.0,-1.2974461021589188,0.0,1.1080371581479636,0.0,0.0,0.0,-0.21126113713603092,-0.33941840198147294,0.2954209748892256,-2.547542160028703,-0.9764198790863592,0.0,0.0,0.0,1.0,0.3604758604758606,0.0,0.0,0.49507265566007175,1.0,2.205346140478376
XRPUSDT,0,26.51914197735232,0.649707174231342,-0.08235724743776546,0.2745241581259255,0.0,[],49.164453985315944,0.0,-0.00022068314583690695,0.0,-1.0,0.462,0.0,-0.39396665022515415,0.0,1.0499493675459197,0.0,1.0,0.0,-0.06401463191585943,0.37659594011205955,0.34894398530762405,0.5150846210448905,0.4041441494784477,0.0,0.0,0.0,1.0,0.4104533683480983,1.0,0.0,0.504009288243423,1.0,2.205346140478376
DOGEUSDT,0,64.61547140575803,1.0767022149302803,-1.240771123872015,-0.8408531583264985,0.0,[],60.57530458252001,0.0,0.00023661521827800304,0.0,0.0,1.652,0.0,2.637144950941153,1.0,1.6173572833613425,0.0,1.0,1.0,1.2563596718928345,3.9215686274509687,2.3617088275427753,3.119382468013106,5.422565793400362,0.0,0.0,0.0,0.0,0.7126963213919729,0.0,0.0,0.5062796918774788,1.0,2.205346140478376
DOGEUSDT,0,59.44723144705512,0.3167143440948148,-2.6358806702084174,-2.3089497343686127,0.0,[],61.60365611638294,0.0,0.0003864932025616312,0.0,0.0,1.263,0.0,2.6143749441759208,1.0,1.5455446957230166,0.0,0.0,1.0,-0.13263952657892572,1.6301526321254158,3.2816292075551354,3.0749789385004127,0.005165821953406091,0.0,0.0,0.0,0.0,0.4665757334310462,0.0,0.0,0.5256860169061193,1.0,2.205346140478376
DOGEUSDT,0,48.7007953742988,0.9722948248823841,-0.36591740721380356,0.5436487192890816,0.0,[],49.11420798529626,0.0,0.0001889190948559942,0.0,0.0,0.622,0.0,0.09755320990001275,1.0,1.5904054751130998,0.0,0.0,0.0,-1.0858324715615257,-2.407917559432712,0.4938012187434316,0.47268907563024376,-5.381231280802747,0.0,0.0,0.0,0.0,0.39415048243443596,0.0,0.0,0.2514480157003586,1.0,2.205346140478376
DOGEUSDT,0,33.59697895202496,2.1890962159908316,-0.7713958094443912,0.3127280308558269,0.0,[],50.63651374348695,0.0,5.0068199612523216e-05,-1.0,0.0,0.951,0.0,0.15317475199982167,1.0,1.5243186435039793,0.0,0.0,0.0,0.32419995816775227,-0.7962771458117819,-1.6304347826086898,0.6927679227458883,0.044576012514716656,0.0,0.0,0.0,1.0,0.3145033739186604,1.0,0.0,0.4843587524802727,1.0,2.205346140478376
DOGEUSDT,0,52.40791834872199,0.6880262887656643,-2.248921749845962,-0.1437666872047661,0.0,[],58.009873746888566,0.0,9.543338490114358e-05,-1.0,0.0,1.825,0.0,1.389790785321288,1.0,1.5206844312128747,0.0,0.0,0.0,1.258188624311104,1.8406191173394661,-0.510829587249694,2.754036087369422,4.149568851708079,0.0,1.0,0.0,1.0,0.5218631632176022,0.0,0.0,0.49354616994980693,1.0,2.205346140478376
DOGEUSDT,0,50.78526425065232,1.4722536806342024,-0.30886440852465225,1.122207350972931,0.0,[],55.6507793548387,0.0,8.119697986175224e-05,0.0,0.0,0.847,0.0,0.9026129845578412,1.0,1.580683905382705,0.0,1.0,0.0,0.9352592746544717,0.9982322969740964,1.5473078933612077,2.04874973733977,0.4545835776850148,0.0,1.0,0.0,1.0,0.5751292125546499,0.0,0.0,0.7551890732676142,1.0,2.205346140478376
DOGEUSDT,0,48.380995602531954,0.7564915150275922,-1.0120629728072017,0.6031486403598377,0.0,[],58.83163528399072,0.0,0.00013859772997228473,0.0,0.0,1.2,0.0,1.3639131953457588,1.0,1.5175144103882983,0.0,0.0,0.0,0.596462361168255,1.6522913852229122,1.9701865943917467,0.3076292042658005,1.3395633543670853,0.0,0.0,0.0,1.0,0.4671544056218997,0.0,0.0,0.5209939902011047,1.0,2.205346140478376
DOGEUSDT,0,49.372791109252525,1.4271151885830768,-0.43832823649337394,0.7339449541284386,0.0,[],59.778625835616076,-1.0,0.00018434212126136932,0.0,0.0,1.102,0.0,1.3859964988654647,1.0,1.5149010212656275,0.0,0.0,0.0,-0.12217470983505915,0.8844097079391338,0.7393715341959461,0.22476501838987725,1.0281763951438998,0.0,0.0,0.0,1.0,0.49762864864154066,0.0,0.0,0.7567784818556926,1.0,2.205346140478376
DOGEUSDT,0,44.750046265439316,0.6806867824850046,-0.5790917403230733,-0.4673371939449376,0.0,[],61.36559848968223,-1.0,0.0001871023453898867,0.0,0.0,1.491,0.0,1.429844359660337,1.0,1.4754291634509094,0.0,0.0,0.0,0.020323137892496825,0.21380574221136414,1.338412436940193,2.9064296915839045,-0.9084016087615667,0.0,0.0,0.0,0.0,0.4023108156428773,1.0,0.0,0.5053245902704108,1.0,2.205346140478376
DOGEUSDT,0,45.98226912131823,0.3250380904012198,-1.086846114779077,-0.7719654647028917,0.0,[],60.1974658375862,0.0,0.00015848652391234558,0.0,0.0,0.644,0.0,1.1964145851194958,1.0,1.4158371722091352,0.0,1.0,0.0,-0.37441813398098484,0.04064627578497955,0.6440400736045713,2.6269154591889863,-0.5625023645748581,0.0,0.0,0.0,1.0,0.3649720938585803,0.0,0.0,0.728076803021934,1.0,2.205346140478376
DOGEUSDT,0,32.11466296962458,0.26481971888367933,-0.8148299042574954,-0.39722957832552597,0.0,[],57.5912994843284,0.0,5.397271526487305e-05,0.0,0.0,0.543,0.0,0.7945704510626918,1.0,1.355889934723924,0.0,1.0,0.0,0.21435133204042242,-0.6476421776968242,0.08154943934760116,0.8215239268843799,-1.3815871318252628,1.0,0.0,0.0,1.0,0.3454552475636825,1.0,0.0,0.4905066765417675,1.0,2.205346140478376
DOGEUSDT,0,45.16026072868435,1.214409633636096,-0.5204612715583188,1.0613327890601216,0.0,[],55.62794691033007,0.0,-3.58649602540715e-05,0.0,0.0,0.371,0.0,0.6345636752712236,1.0,1.2851944112743672,0.0,1.0,0.0,0.3070938683590897,0.02041441257527023,-0.44701818551255695,0.8854113044373517,0.4877516065202078,1.0,0.0,0.0,1.0,0.41878747289195006,0.0,0.0,0.7193116964182158,1.0,2.205346140478376
DOGEUSDT,0,47.07860587643523,1.1465097402597464,-0.4362824675324674,0.6290584415584511,0.0,[],59.09425923668259,0.0,-4.1791150608703684e-05,0.0,0.0,0.659,0.0,1.1115357775151955,1.0,1.2488103103553945,0.0,1.0,0.0,0.7874015748031423,0.8905722182413713,0.11173184357541796,0.7564915150275922,1.662537682944263,1.0,0.0,0.0,1.0,0.5012166397613391,0.0,1.0,0.4975062758074101,1.0,2.205346140478376
DOGEUSDT,0,51.97861622224642,1.837641357027466,-0.5654281098546092,1.2015347334410305,0.0,[],61.958570486559736,0.0,2.4492997079442647e-05,0.0,0.0,0.905,0.0,1.2904683141406528,1.0,1.2040581298773374,0.0,1.0,0.0,0.01009795011612251,1.2782493097453738,0.8759421470767973,0.958205912334349,1.6754788880708997,1.0,0.0,1.0,1.0,0.6262554386368426,0.0,0.0,0.7446787433331457,1.0,2.205346140478376
DOGEUSDT,0,34.96383399559305,1.6528925619834736,-1.5924208828865127,-0.7256601491634735,0.0,[],63.09969289578102,-1.0,4.619442505625739e-05,-1.0,0.0,0.781,0.0,1.2077627980261005,1.0,1.2071831717979684,0.0,1.0,0.0,0.04033071183706228,0.1918610522063978,1.2552301255230218,0.8026008330793447,-0.8694717368537238,1.0,0.0,1.0,1.0,0.34336261005779717,1.0,0.0,0.8399621808250163,1.0,2.205346140478376
DOGEUSDT,0,43.59112241521366,1.4309076042518383,-0.9096484055601002,0.02044153720360397,0.0,[],48.95372221516964,0.0,-2.0479629202221038e-05,-1.0,0.0,1.612,0.0,-0.5630326396261098,0.0,1.4037529367855506,0.0,1.0,0.0,-2.384515614087602,-1.3510788465416492,-0.7305194805194789,-0.6196038598273229,-1.9801372881001003,1.0,0.0,0.0,1.0,0.4229742969946002,0.0,0.0,0.25023475614637314,1.0,2.205346140478376
DOGEUSDT,0,44.506134308823114,2.386094826699581,-0.16455826391030903,2.1701121053172896,0.0,[],45.508689135201635,0.0,-0.00017190782390230815,-1.0,0.0,1.729,0.0,-1.240383490259765,0.0,1.4421411181372807,0.0,1.0,0.0,-1.28934010152285,-2.9931158335827623,-1.8275444264943517,-0.9676105113057714,-4.194650567023793,1.0,0.0,0.0,1.0,0.5563826801711595,0.0,0.0,0.2372544242786001,1.0,2.205346140478376
