symbol,ts,label,composite,sub_scores
BNBUSDT,2026-05-26 04:00:00+00:00,0,45.17289599970042,"{'technical': 51.22919002361711, 'momentum': 0, 'volume': 61.0, 'vwap': 0.2331164729995644, 'atr_bb': 19.53967040727062, 'structure': 50.0, 'candle': 45.68608621425424, 'mtf': 26.6775949329711, 'pattern': 50.0}"
BREVUSDT,2026-05-26 04:00:00+00:00,1,25.069697272332114,"{'technical': 39.57567640341253, 'momentum': 0, 'volume': 50.3, 'vwap': 0, 'atr_bb': 51.52860657787575, 'structure': 50.0, 'candle': 34.85266457680254, 'mtf': 15.5595026642984, 'pattern': 50.0}"
TUTUSDT,2026-05-26 12:00:00+00:00,0,29.807972683024367,"{'technical': 40.088628095019565, 'momentum': 0.5736137667303947, 'volume': 50.3, 'vwap': 0, 'atr_bb': 52.61249992902667, 'structure': 50.0, 'candle': 36.37298997560064, 'mtf': 23.370152455906535, 'pattern': 50.0}"
LINKUSDT,2026-05-26 12:00:00+00:00,0,57.415287303441026,"{'technical': 47.742395599621005, 'momentum': 0.6692871560607735, 'volume': 83.55, 'vwap': 0, 'atr_bb': 36.73692977160869, 'structure': 50.0, 'candle': 43.679361743877855, 'mtf': 49.38387036673902, 'pattern': 50.0}"
SATSUSDT,2026-05-26 12:00:00+00:00,0,48.28710792426188,"{'technical': 48.37003200160001, 'momentum': 0.46801872074883155, 'volume': 41.8, 'vwap': 0.5170905793727514, 'atr_bb': 48.76366107300673, 'structure': 50.0, 'candle': 40.60424060424047, 'mtf': 48.141378272165184, 'pattern': 50.0}"
BNBUSDT,2026-05-26 12:00:00+00:00,0,39.491700522059965,"{'technical': 53.58011615080667, 'momentum': 0.3373552563596066, 'volume': 91.75, 'vwap': 0.3070804135349557, 'atr_bb': 20.76978190968941, 'structure': 50.0, 'candle': 40.03236827908623, 'mtf': 49.61752080654911, 'pattern': 50.0}"
WCTUSDT,2026-05-26 12:00:00+00:00,0,38.691045165477625,"{'technical': 37.39034335732747, 'momentum': 0, 'volume': 49.05, 'vwap': 0, 'atr_bb': 51.05765563672606, 'structure': 50.0, 'candle': 46.323181257821865, 'mtf': 12.661079650180874, 'pattern': 50.0}"
BREVUSDT,2026-05-26 12:00:00+00:00,0,40.96065849785062,"{'technical': 44.683508742232995, 'momentum': 1.3812154696132608, 'volume': 37.35, 'vwap': 0, 'atr_bb': 53.695394167008885, 'structure': 50.0, 'candle': 37.34017971758655, 'mtf': 16.899911426040745, 'pattern': 50.0}"
TLMUSDT,2026-05-26 12:00:00+00:00,0,41.7489968525792,"{'technical': 24.87057784820348, 'momentum': 0, 'volume': 33.2, 'vwap': 0, 'atr_bb': 53.42635242764363, 'structure': 50.0, 'candle': 37.064459930313554, 'mtf': 54.57270847691247, 'pattern': 50.0}"
HYPERUSDT,2026-05-26 12:00:00+00:00,0,27.095341297799123,"{'technical': 26.56868720658028, 'momentum': 0, 'volume': 50.55, 'vwap': 0, 'atr_bb': 60.238946466023265, 'structure': 50.0, 'candle': 25.337381916329278, 'mtf': 42.74695766036091, 'pattern': 50.0}"
SOLUSDT,2026-05-26 12:00:00+00:00,0,56.79311385741853,"{'technical': 44.78403054547325, 'momentum': 0.3086786180695606, 'volume': 100, 'vwap': 0, 'atr_bb': 31.242369030453556, 'structure': 50.0, 'candle': 37.64079147640782, 'mtf': 48.714402111384956, 'pattern': 50.0}"
ACEUSDT,2026-05-26 12:00:00+00:00,0,51.05858123402716,"{'technical': 46.77040962325653, 'momentum': 0, 'volume': 87.15, 'vwap': 0, 'atr_bb': 56.81851907485671, 'structure': 50.0, 'candle': 47.676767676767874, 'mtf': 19.873294189325453, 'pattern': 50.0}"
RECALLUSDT,2026-05-26 12:00:00+00:00,0,42.88810052914189,"{'technical': 35.23372830976109, 'momentum': 0, 'volume': 46.9, 'vwap': 0, 'atr_bb': 86.5451382289595, 'structure': 50.0, 'candle': 36.04447275164512, 'mtf': 20.215034385091187, 'pattern': 50.0}"
BTCUSDT,2026-05-26 12:00:00+00:00,0,41.21130012601962,"{'technical': 45.708237747397945, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 20.616055106051835, 'structure': 50.0, 'candle': 32.38923165449463, 'mtf': 48.47701312440109, 'pattern': 50.0}"
DOTUSDT,2026-05-26 12:00:00+00:00,0,48.5906908948199,"{'technical': 51.61671170105347, 'momentum': 2.3349436392914584, 'volume': 95.39999999999999, 'vwap': 0.404463933447516, 'atr_bb': 48.430918275499536, 'structure': 50.0, 'candle': 42.66636141636146, 'mtf': 64.65953097905266, 'pattern': 50.0}"
ETHUSDT,2026-05-26 12:00:00+00:00,0,56.80924417198174,"{'technical': 44.38210916823342, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 28.858384108001246, 'structure': 50.0, 'candle': 41.36403896622808, 'mtf': 48.17256357165779, 'pattern': 50.0}"
ADAUSDT,2026-05-26 12:00:00+00:00,0,32.377657339322994,"{'technical': 45.27641059886535, 'momentum': 0.7471980074719785, 'volume': 88.85, 'vwap': 0, 'atr_bb': 32.017544768696624, 'structure': 50.0, 'candle': 38.972520908004824, 'mtf': 25.449829349533527, 'pattern': 50.0}"
AVAXUSDT,2026-05-26 12:00:00+00:00,0,50.84263399515953,"{'technical': 49.80333055557037, 'momentum': 0.747805353852813, 'volume': 68.35, 'vwap': 0.5102590798084601, 'atr_bb': 36.326939427967524, 'structure': 50.0, 'candle': 44.543471986617654, 'mtf': 25.71739982270017, 'pattern': 50.0}"
DOGEUSDT,2026-05-26 12:00:00+00:00,0,50.43254533593637,"{'technical': 45.75193514276259, 'momentum': 0.949460983087715, 'volume': 100, 'vwap': 0, 'atr_bb': 31.6885510590563, 'structure': 50.0, 'candle': 39.03671998942355, 'mtf': 41.981713662582855, 'pattern': 50.0}"
OPNUSDT,2026-05-26 12:00:00+00:00,0,45.35839367955043,"{'technical': 49.686359338644294, 'momentum': 3.2718619869125547, 'volume': 55.65, 'vwap': 0.6726630053188427, 'atr_bb': 70.03397561610335, 'structure': 50.0, 'candle': 39.77304372041212, 'mtf': 68.81252690903361, 'pattern': 50.0}"
XRPUSDT,2026-05-26 12:00:00+00:00,0,30.282703538474195,"{'technical': 45.23084365988725, 'momentum': 0.37307864497835347, 'volume': 57.550000000000004, 'vwap': 0, 'atr_bb': 24.588364183925414, 'structure': 50.0, 'candle': 30.11968592746863, 'mtf': 49.05005171674362, 'pattern': 50.0}"
DOGEUSDT,2026-05-26 20:00:00+00:00,0,37.36150752285217,"{'technical': 40.56162224902242, 'momentum': 0, 'volume': 21.05, 'vwap': 0, 'atr_bb': 31.17587895655799, 'structure': 50.0, 'candle': 33.22325910139516, 'mtf': 42.75866909341658, 'pattern': 50.0}"
TUTUSDT,2026-05-26 20:00:00+00:00,0,35.563511234955286,"{'technical': 33.302459406742756, 'momentum': 0, 'volume': 49.6, 'vwap': 0, 'atr_bb': 54.281068114154614, 'structure': 50.0, 'candle': 36.38655462184887, 'mtf': 23.164656344798384, 'pattern': 50.0}"
AVAXUSDT,2026-05-26 20:00:00+00:00,0,33.641677169506735,"{'technical': 42.87346506623547, 'momentum': 0, 'volume': 30.0, 'vwap': 0, 'atr_bb': 35.80838178180692, 'structure': 50.0, 'candle': 37.227666597895436, 'mtf': 25.735935968126043, 'pattern': 50.0}"
WCTUSDT,2026-05-26 20:00:00+00:00,0,38.71684550214923,"{'technical': 34.158874769677226, 'momentum': 0, 'volume': 49.3, 'vwap': 0, 'atr_bb': 50.241303192940606, 'structure': 50.0, 'candle': 44.64844154499327, 'mtf': 14.834062353463992, 'pattern': 50.0}"
DOTUSDT,2026-05-26 20:00:00+00:00,0,34.345165867320986,"{'technical': 46.26313847340912, 'momentum': 0, 'volume': 28.299999999999997, 'vwap': 0, 'atr_bb': 47.81340506960271, 'structure': 50.0, 'candle': 30.297619047619172, 'mtf': 43.35385174796116, 'pattern': 50.0}"
RECALLUSDT,2026-05-26 20:00:00+00:00,1,38.761017072644314,"{'technical': 29.21620493382065, 'momentum': 0, 'volume': 67.80000000000001, 'vwap': 0, 'atr_bb': 91.28095187607529, 'structure': 50.0, 'candle': 45.25128449600082, 'mtf': 17.838294993234108, 'pattern': 50.0}"
ACEUSDT,2026-05-26 20:00:00+00:00,0,45.356158883563154,"{'technical': 47.07943626650106, 'momentum': 0, 'volume': 20.849999999999998, 'vwap': 0, 'atr_bb': 55.56763805760673, 'structure': 50.0, 'candle': 40.89994972347911, 'mtf': 21.14874434820505, 'pattern': 50.0}"
XRPUSDT,2026-05-26 20:00:00+00:00,0,34.852960406965124,"{'technical': 38.260322434593924, 'momentum': 0, 'volume': 28.7, 'vwap': 0, 'atr_bb': 23.97006877270252, 'structure': 50.0, 'candle': 34.08145913045285, 'mtf': 49.14735516201152, 'pattern': 50.0}"
HYPERUSDT,2026-05-26 20:00:00+00:00,0,39.72081813604474,"{'technical': 25.28365557541666, 'momentum': 0, 'volume': 48.55, 'vwap': 0, 'atr_bb': 59.02448754654976, 'structure': 50.0, 'candle': 35.787385129490325, 'mtf': 47.2518074465911, 'pattern': 50.0}"
TLMUSDT,2026-05-26 20:00:00+00:00,0,26.557813090488104,"{'technical': 22.562347627221243, 'momentum': 0, 'volume': 16.150000000000002, 'vwap': 0, 'atr_bb': 51.50006108117373, 'structure': 50.0, 'candle': 32.14382500967878, 'mtf': 56.354907539118074, 'pattern': 50.0}"
SOLUSDT,2026-05-26 20:00:00+00:00,0,34.57620677774978,"{'technical': 40.74926771752489, 'momentum': 0, 'volume': 19.650000000000002, 'vwap': 0, 'atr_bb': 30.207778270933563, 'structure': 50.0, 'candle': 34.43140323422009, 'mtf': 49.606841967005124, 'pattern': 50.0}"
ETHUSDT,2026-05-26 20:00:00+00:00,0,35.899972888074636,"{'technical': 41.28470116930706, 'momentum': 0, 'volume': 25.650000000000002, 'vwap': 0, 'atr_bb': 28.15972051292586, 'structure': 50.0, 'candle': 37.36769429628467, 'mtf': 49.02794322283863, 'pattern': 50.0}"
SATSUSDT,2026-05-26 20:00:00+00:00,0,44.90487414945386,"{'technical': 43.12048017093043, 'momentum': 0, 'volume': 32.05, 'vwap': 0, 'atr_bb': 48.30610485009639, 'structure': 50.0, 'candle': 39.221364221364176, 'mtf': 49.147855793623464, 'pattern': 50.0}"
BNBUSDT,2026-05-26 20:00:00+00:00,0,38.421108849614825,"{'technical': 48.85827667971205, 'momentum': 0, 'volume': 20.7, 'vwap': 0, 'atr_bb': 20.141292248755576, 'structure': 50.0, 'candle': 35.712091891547004, 'mtf': 27.22112484295382, 'pattern': 50.0}"
LINKUSDT,2026-05-26 20:00:00+00:00,0,36.98190605561301,"{'technical': 43.701638448458674, 'momentum': 0, 'volume': 20.150000000000002, 'vwap': 0, 'atr_bb': 35.10446287847517, 'structure': 50.0, 'candle': 37.06330270414065, 'mtf': 50.04583864354502, 'pattern': 50.0}"
BTCUSDT,2026-05-26 20:00:00+00:00,0,38.95015515620824,"{'technical': 40.53752739869189, 'momentum': 0, 'volume': 35.3, 'vwap': 0, 'atr_bb': 20.463715968894203, 'structure': 50.0, 'candle': 34.003291575038894, 'mtf': 48.77128642981884, 'pattern': 50.0}"
OPNUSDT,2026-05-26 20:00:00+00:00,0,58.01532986052769,"{'technical': 49.687971875298075, 'momentum': 0, 'volume': 70.45, 'vwap': 0.5270839742058027, 'atr_bb': 70.50394873359915, 'structure': 50.0, 'candle': 48.86548636548637, 'mtf': 76.42044430456939, 'pattern': 50.0}"
ADAUSDT,2026-05-26 20:00:00+00:00,0,20.901989502973308,"{'technical': 40.40539047556624, 'momentum': 0, 'volume': 23.1, 'vwap': 0, 'atr_bb': 31.514105974047606, 'structure': 50.0, 'candle': 32.402734601047044, 'mtf': 26.410024968854312, 'pattern': 50.0}"
BREVUSDT,2026-05-26 20:00:00+00:00,0,44.81776680549086,"{'technical': 40.89622045529012, 'momentum': 0, 'volume': 58.15, 'vwap': 0, 'atr_bb': 51.91019795005826, 'structure': 50.0, 'candle': 38.19850552306694, 'mtf': 19.769797421731116, 'pattern': 50.0}"
ACEUSDT,2026-05-27 04:00:00+00:00,0,50.077459494830116,"{'technical': 47.85545333918436, 'momentum': 0.521285838401393, 'volume': 38.35, 'vwap': 0, 'atr_bb': 52.64281322864497, 'structure': 50.0, 'candle': 50.439825052828056, 'mtf': 19.874748992941516, 'pattern': 50.0}"
TLMUSDT,2026-05-27 04:00:00+00:00,1,47.7894602720109,"{'technical': 24.614747233315, 'momentum': 0, 'volume': 56.15, 'vwap': 0, 'atr_bb': 50.55391492266074, 'structure': 50.0, 'candle': 36.778499278499545, 'mtf': 54.43855932203391, 'pattern': 50.0}"
XRPUSDT,2026-05-27 04:00:00+00:00,0,39.9909966384673,"{'technical': 40.64357935881935, 'momentum': 0, 'volume': 41.9, 'vwap': 0, 'atr_bb': 22.9526969976865, 'structure': 50.0, 'candle': 32.63215914083741, 'mtf': 48.33353597579099, 'pattern': 50.0}"
SOLUSDT,2026-05-27 04:00:00+00:00,0,39.47726759709635,"{'technical': 44.782071654270794, 'momentum': 0.5013129625208901, 'volume': 32.1, 'vwap': 0, 'atr_bb': 29.286995074962064, 'structure': 50.0, 'candle': 38.29016108814302, 'mtf': 48.882410842617944, 'pattern': 50.0}"
BNBUSDT,2026-05-27 04:00:00+00:00,0,43.285440738694284,"{'technical': 45.07115389382111, 'momentum': 0, 'volume': 66.75, 'vwap': 0, 'atr_bb': 19.322528103582112, 'structure': 50.0, 'candle': 36.02903731033118, 'mtf': 25.798619303503873, 'pattern': 50.0}"
SATSUSDT,2026-05-27 04:00:00+00:00,0,51.99832545558838,"{'technical': 44.07380789524539, 'momentum': 0, 'volume': 71.2, 'vwap': 0, 'atr_bb': 49.17176208650706, 'structure': 50.0, 'candle': 44.1077441077442, 'mtf': 47.53239856563458, 'pattern': 50.0}"
BREVUSDT,2026-05-27 04:00:00+00:00,0,46.20890138305726,"{'technical': 39.46689012824052, 'momentum': 0, 'volume': 51.1, 'vwap': 0, 'atr_bb': 50.014877985233326, 'structure': 50.0, 'candle': 35.00445632798586, 'mtf': 16.0656474820144, 'pattern': 50.0}"
AVAXUSDT,2026-05-27 04:00:00+00:00,0,38.55047058354293,"{'technical': 46.254791786726905, 'momentum': 0.3163521326497209, 'volume': 45.050000000000004, 'vwap': 0, 'atr_bb': 34.824129688707465, 'structure': 50.0, 'candle': 40.31015917603025, 'mtf': 24.373160799295157, 'pattern': 50.0}"
DOTUSDT,2026-05-27 04:00:00+00:00,0,58.69881968132708,"{'technical': 52.08696310309129, 'momentum': 1.681345076060841, 'volume': 65.3, 'vwap': 0.4435747377587316, 'atr_bb': 46.924720213308746, 'structure': 50.0, 'candle': 42.03703703703707, 'mtf': 64.36687027781984, 'pattern': 50.0}"
OPNUSDT,2026-05-27 04:00:00+00:00,0,56.289654727935066,"{'technical': 47.425974826254645, 'momentum': 0, 'volume': 78.60000000000001, 'vwap': 0, 'atr_bb': 70.0563602982321, 'structure': 50.0, 'candle': 47.85106151385227, 'mtf': 47.60065458787607, 'pattern': 50.0}"
TUTUSDT,2026-05-27 04:00:00+00:00,0,42.6757058987133,"{'technical': 38.8577722848683, 'momentum': 0.2915451895043613, 'volume': 48.449999999999996, 'vwap': 0, 'atr_bb': 51.875546400480445, 'structure': 50.0, 'candle': 47.24025974025977, 'mtf': 23.199897266194846, 'pattern': 50.0}"
RECALLUSDT,2026-05-27 04:00:00+00:00,0,40.50425541481287,"{'technical': 35.814070221871035, 'momentum': 0, 'volume': 47.3, 'vwap': 0, 'atr_bb': 86.18085944918525, 'structure': 50.0, 'candle': 43.1303743867132, 'mtf': 19.262866221795537, 'pattern': 50.0}"
ETHUSDT,2026-05-27 04:00:00+00:00,0,39.73041455885133,"{'technical': 45.11258093799521, 'momentum': 0.46767949008470383, 'volume': 37.15, 'vwap': 0, 'atr_bb': 27.034959202770487, 'structure': 50.0, 'candle': 40.51909385805927, 'mtf': 47.98998187707204, 'pattern': 50.0}"
DOGEUSDT,2026-05-27 04:00:00+00:00,0,49.455769905170314,"{'technical': 48.37716889587262, 'momentum': 1.0284810126582271, 'volume': 57.550000000000004, 'vwap': 0, 'atr_bb': 30.570884549408007, 'structure': 50.0, 'candle': 40.081517204748415, 'mtf': 65.02788767016334, 'pattern': 50.0}"
WCTUSDT,2026-05-27 04:00:00+00:00,0,42.80086053075963,"{'technical': 35.331868268678534, 'momentum': 0, 'volume': 48.949999999999996, 'vwap': 0, 'atr_bb': 47.65982419160725, 'structure': 50.0, 'candle': 39.88062109296236, 'mtf': 13.606411133730155, 'pattern': 50.0}"
LINKUSDT,2026-05-27 04:00:00+00:00,0,42.146498524349596,"{'technical': 47.026529311929735, 'momentum': 0.4041263426566017, 'volume': 34.65, 'vwap': 0, 'atr_bb': 33.88276739621104, 'structure': 50.0, 'candle': 34.94438178363798, 'mtf': 48.6807877159904, 'pattern': 50.0}"
ADAUSDT,2026-05-27 04:00:00+00:00,0,40.71228030159807,"{'technical': 41.417661428734775, 'momentum': 0.12494793835901488, 'volume': 57.85, 'vwap': 0, 'atr_bb': 30.886972535110118, 'structure': 50.0, 'candle': 29.188166494668245, 'mtf': 24.77930845909379, 'pattern': 50.0}"
BTCUSDT,2026-05-27 04:00:00+00:00,0,45.08514486929412,"{'technical': 42.26168167105898, 'momentum': 0, 'volume': 60.85, 'vwap': 0, 'atr_bb': 19.732999441406058, 'structure': 60.0, 'candle': 47.03728683411806, 'mtf': 48.01429918891851, 'pattern': 50.0}"
HYPERUSDT,2026-05-27 04:00:00+00:00,0,43.89825448766807,"{'technical': 31.918967070643845, 'momentum': 0, 'volume': 50.4, 'vwap': 0, 'atr_bb': 59.353282448642844, 'structure': 50.0, 'candle': 46.88098659003824, 'mtf': 50.06806026002779, 'pattern': 50.0}"
HYPERUSDT,2026-05-27 12:00:00+00:00,0,47.940024759231214,"{'technical': 35.56324817255363, 'momentum': 2.35546038543898, 'volume': 52.349999999999994, 'vwap': 0, 'atr_bb': 56.63084712733256, 'structure': 50.0, 'candle': 61.00328947368416, 'mtf': 51.11395532385218, 'pattern': 50.0}"
XRPUSDT,2026-05-27 12:00:00+00:00,0,44.69789145016487,"{'technical': 44.2215073374392, 'momentum': 0.6552685094524312, 'volume': 74.3, 'vwap': 0, 'atr_bb': 23.29680910852188, 'structure': 50.0, 'candle': 39.00232790156311, 'mtf': 50.56732152349578, 'pattern': 50.0}"
ETHUSDT,2026-05-27 12:00:00+00:00,0,48.675094165626206,"{'technical': 41.73050869772928, 'momentum': 0.06714975845410012, 'volume': 100, 'vwap': 0, 'atr_bb': 27.758777090811698, 'structure': 50.0, 'candle': 40.101295747078545, 'mtf': 50.022593829959774, 'pattern': 50.0}"
BREVUSDT,2026-05-27 12:00:00+00:00,0,46.6730718006657,"{'technical': 46.596795218272554, 'momentum': 1.7657992565055753, 'volume': 21.85, 'vwap': 0, 'atr_bb': 49.19093274963318, 'structure': 50.0, 'candle': 54.22428620571047, 'mtf': 20.919963201471937, 'pattern': 50.0}"
BTCUSDT,2026-05-27 12:00:00+00:00,0,50.66091145275621,"{'technical': 36.58133118230967, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 20.443892057141788, 'structure': 60.0, 'candle': 48.153977718357986, 'mtf': 48.774821118930944, 'pattern': 50.0}"
ACEUSDT,2026-05-27 12:00:00+00:00,0,44.201738615079115,"{'technical': 48.27830627225647, 'momentum': 0.6962576153176634, 'volume': 84.65, 'vwap': 0, 'atr_bb': 52.98452718605753, 'structure': 50.0, 'candle': 40.873015873015795, 'mtf': 22.231386128965426, 'pattern': 50.0}"
BNBUSDT,2026-05-27 12:00:00+00:00,0,48.504436017972026,"{'technical': 51.320078575527845, 'momentum': 0.4905331682941421, 'volume': 66.35, 'vwap': 0, 'atr_bb': 19.0219838226037, 'structure': 50.0, 'candle': 48.38292107426044, 'mtf': 50.10682740669136, 'pattern': 50.0}"
TLMUSDT,2026-05-27 12:00:00+00:00,0,50.01896075556911,"{'technical': 37.996274786535935, 'momentum': 4.3283582089552155, 'volume': 47.199999999999996, 'vwap': 0, 'atr_bb': 49.45660902043312, 'structure': 50.0, 'candle': 67.1858288770053, 'mtf': 62.92825768667642, 'pattern': 50.0}"
SATSUSDT,2026-05-27 12:00:00+00:00,0,58.834737854304315,"{'technical': 51.386946170459176, 'momentum': 2.868525896414339, 'volume': 45.85, 'vwap': 0.9763942490479741, 'atr_bb': 49.22025002551627, 'structure': 50.0, 'candle': 59.41358024691363, 'mtf': 73.7915757836682, 'pattern': 50.0}"
DOGEUSDT,2026-05-27 12:00:00+00:00,0,58.649340360421455,"{'technical': 51.32336046626816, 'momentum': 1.3534874530725116, 'volume': 100, 'vwap': 0.45061503753699744, 'atr_bb': 31.20741890052294, 'structure': 50.0, 'candle': 49.54068937733187, 'mtf': 67.16235644897557, 'pattern': 50.0}"
DOTUSDT,2026-05-27 12:00:00+00:00,0,61.67729912181228,"{'technical': 52.307757365839834, 'momentum': 1.3556618819776638, 'volume': 83.8, 'vwap': 0.6557864930968995, 'atr_bb': 47.092329273842125, 'structure': 50.0, 'candle': 52.597597597597556, 'mtf': 67.35110430040565, 'pattern': 50.0}"
ADAUSDT,2026-05-27 12:00:00+00:00,0,49.3801527645958,"{'technical': 45.21784563693453, 'momentum': 0.5833333333333385, 'volume': 100, 'vwap': 0, 'atr_bb': 31.450542865754176, 'structure': 50.0, 'candle': 42.0531348863965, 'mtf': 27.50193630578342, 'pattern': 50.0}"
OPNUSDT,2026-05-27 12:00:00+00:00,0,49.50356461956947,"{'technical': 46.26997412933416, 'momentum': 0.05878894767783009, 'volume': 28.999999999999996, 'vwap': 0, 'atr_bb': 70.21938389388384, 'structure': 50.0, 'candle': 52.94619785898862, 'mtf': 43.728475971317096, 'pattern': 50.0}"
SOLUSDT,2026-05-27 12:00:00+00:00,0,48.07869204293477,"{'technical': 47.07831260278293, 'momentum': 0.9685519550400602, 'volume': 93.05, 'vwap': 0, 'atr_bb': 29.615768866052417, 'structure': 50.0, 'candle': 53.389686761576606, 'mtf': 51.36326040284509, 'pattern': 50.0}"
WCTUSDT,2026-05-27 12:00:00+00:00,0,46.81926253189074,"{'technical': 40.3094234771725, 'momentum': 1.3717421124828568, 'volume': 52.75, 'vwap': 0, 'atr_bb': 46.91694446109784, 'structure': 50.0, 'candle': 51.538232088567746, 'mtf': 18.06030694298288, 'pattern': 50.0}"
LINKUSDT,2026-05-27 12:00:00+00:00,0,50.11938588333812,"{'technical': 47.43362555623894, 'momentum': 0.3937426838352563, 'volume': 89.9, 'vwap': 0, 'atr_bb': 34.078289329579285, 'structure': 50.0, 'candle': 53.58395194310121, 'mtf': 50.816487854764034, 'pattern': 50.0}"
RECALLUSDT,2026-05-27 12:00:00+00:00,0,39.70570439450596,"{'technical': 36.69892884652781, 'momentum': 2.9940119760479096, 'volume': 30.75, 'vwap': 0, 'atr_bb': 79.89364966630748, 'structure': 50.0, 'candle': 57.42980689508052, 'mtf': 27.838294993234115, 'pattern': 50.0}"
TUTUSDT,2026-05-27 12:00:00+00:00,0,43.96349888808681,"{'technical': 41.073230158635205, 'momentum': 2.266009852216759, 'volume': 51.300000000000004, 'vwap': 0, 'atr_bb': 52.069866976401784, 'structure': 50.0, 'candle': 56.10037878787863, 'mtf': 27.365025375229457, 'pattern': 50.0}"
AVAXUSDT,2026-05-27 12:00:00+00:00,0,46.18090762275194,"{'technical': 48.8541185464508, 'momentum': 0.8958811318693212, 'volume': 87.55, 'vwap': 0, 'atr_bb': 35.03365398292475, 'structure': 50.0, 'candle': 47.93693490961161, 'mtf': 27.895970035598623, 'pattern': 50.0}"
BNBUSDT,2026-05-27 20:00:00+00:00,0,39.80836104809525,"{'technical': 40.70779904075616, 'momentum': 0, 'volume': 50.74999999999999, 'vwap': 0, 'atr_bb': 20.468681663528642, 'structure': 50.0, 'candle': 49.30588156483989, 'mtf': 26.478240151014713, 'pattern': 50.0}"
BTCUSDT,2026-05-27 20:00:00+00:00,0,38.37169433110657,"{'technical': 30.226599284556983, 'momentum': 0, 'volume': 56.89999999999999, 'vwap': 0, 'atr_bb': 21.405878417919467, 'structure': 60.0, 'candle': 38.4145228887844, 'mtf': 47.93044011628839, 'pattern': 50.0}"
AVAXUSDT,2026-05-27 20:00:00+00:00,0,38.86588033313473,"{'technical': 39.56280527860884, 'momentum': 0, 'volume': 84.1, 'vwap': 0, 'atr_bb': 37.41659378830646, 'structure': 50.0, 'candle': 46.312207841033896, 'mtf': 25.35723752670896, 'pattern': 50.0}"
OPNUSDT,2026-05-27 20:00:00+00:00,0,38.905136003892395,"{'technical': 37.75182666719206, 'momentum': 0, 'volume': 57.95, 'vwap': 0, 'atr_bb': 76.30611975289914, 'structure': 50.0, 'candle': 44.28894616265745, 'mtf': 43.58166818484277, 'pattern': 50.0}"
TLMUSDT,2026-05-27 20:00:00+00:00,0,37.13829677534888,"{'technical': 36.08170028278459, 'momentum': 1.1678832116788447, 'volume': 51.4, 'vwap': 0, 'atr_bb': 53.113928499225395, 'structure': 50.0, 'candle': 37.1171294604797, 'mtf': 64.2910447761194, 'pattern': 50.0}"
SOLUSDT,2026-05-27 20:00:00+00:00,0,37.92785583054671,"{'technical': 35.907920544451784, 'momentum': 0, 'volume': 61.85000000000001, 'vwap': 0, 'atr_bb': 32.25027499253382, 'structure': 50.0, 'candle': 45.756096454390324, 'mtf': 48.59987057005304, 'pattern': 50.0}"
SATSUSDT,2026-05-27 20:00:00+00:00,0,42.99738166661244,"{'technical': 38.6421609025532, 'momentum': 0, 'volume': 48.9, 'vwap': 0, 'atr_bb': 55.249933288707894, 'structure': 50.0, 'candle': 57.72222222222213, 'mtf': 48.118276761856606, 'pattern': 50.0}"
BREVUSDT,2026-05-27 20:00:00+00:00,0,38.72704907798455,"{'technical': 37.551902429861634, 'momentum': 0, 'volume': 34.300000000000004, 'vwap': 0, 'atr_bb': 53.95325090823751, 'structure': 50.0, 'candle': 55.6718500797448, 'mtf': 17.676579925650557, 'pattern': 50.0}"
ACEUSDT,2026-05-27 20:00:00+00:00,0,51.680890499815014,"{'technical': 41.179613759445495, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 57.00900635741881, 'structure': 50.0, 'candle': 31.06185002736721, 'mtf': 20.056715297456286, 'pattern': 50.0}"
RECALLUSDT,2026-05-27 20:00:00+00:00,0,39.48474013949383,"{'technical': 30.94396221858395, 'momentum': 0, 'volume': 53.75, 'vwap': 0, 'atr_bb': 84.08722531121653, 'structure': 50.0, 'candle': 41.58629017907103, 'mtf': 26.341289005210168, 'pattern': 50.0}"
LINKUSDT,2026-05-27 20:00:00+00:00,0,47.44967009429665,"{'technical': 34.93913000798082, 'momentum': 0, 'volume': 71.89999999999999, 'vwap': 0, 'atr_bb': 37.58431785862692, 'structure': 50.0, 'candle': 48.22362868092277, 'mtf': 46.93253261533899, 'pattern': 50.0}"
DOTUSDT,2026-05-27 20:00:00+00:00,0,45.249562725102216,"{'technical': 42.23324612586754, 'momentum': 0, 'volume': 63.3, 'vwap': 0, 'atr_bb': 50.54537225290541, 'structure': 50.0, 'candle': 50.11671590618949, 'mtf': 40.35667941440438, 'pattern': 50.0}"
XRPUSDT,2026-05-27 20:00:00+00:00,0,40.82140454668113,"{'technical': 32.06839340274985, 'momentum': 0, 'volume': 74.05000000000001, 'vwap': 0, 'atr_bb': 26.152530621820958, 'structure': 50.0, 'candle': 45.892703334563855, 'mtf': 48.29027813745954, 'pattern': 50.0}"
TUTUSDT,2026-05-27 20:00:00+00:00,0,39.312337832321,"{'technical': 33.07996098069553, 'momentum': 0, 'volume': 52.6, 'vwap': 0, 'atr_bb': 54.95467215187391, 'structure': 50.0, 'candle': 37.9245448179273, 'mtf': 24.917051111632404, 'pattern': 50.0}"
