symbol,idx,price,fwd_4h,fwd_12h,mtf_mom_5m,mtf_mom_15m,mtf_mom_1h,mtf_mom_4h,mtf_alignment,mtf_mom_divergence,mtf_mom_avg,mtf_vol_rvol_5m,mtf_vol_rvol_15m,mtf_vol_rvol_1h,mtf_vol_rvol_4h,mtf_vol_surge,mtf_atr_5m,mtf_atr_15m,mtf_atr_1h,mtf_atr_4h,mtf_vol_compression,mtf_bb_width_5m,mtf_bb_width_15m,mtf_bb_width_1h,mtf_bb_width_4h,mtf_bb_breakout_5m,mtf_bb_breakout_15m,mtf_bb_breakout_1h,mtf_bb_breakout_4h,mtf_bb_breakout_aligned,mtf_rsi_5m,mtf_rsi_15m,mtf_rsi_1h,mtf_rsi_4h,mtf_rsi_all_oversold,mtf_rsi_all_overbought,mtf_composite_score
OPNUSDT,110,0.0644,1.3975155279503075,0.31055900621118904,0.2840909090908975,1.2893982808022892,0.6172839506172803,0.1555209953343746,1,0.1285699137565229,0.5865735339612105,1.778047538377494,0.6345300485504456,1.5190769077112771,0.336917419704856,0,0.9051444590567898,1.7745863133103768,2.5936038108334203,4.972841116186184,0.18201757062187646,4.637547013285415,6.190314212491418,10.663023519869462,24.542812022842547,0,0,0,0,0,52.84257487941763,50.00903358551809,49.01467988928993,50.00817825766776,0,0,75.0
OPNUSDT,111,0.0653,-0.7656967840735076,-3.522205206738126,0.2840909090908975,1.2893982808022892,1.0852713178294453,0.3072196620583592,1,-0.023128752967461697,0.7414950424452478,1.778047538377494,0.6345300485504456,0.8531873224662224,0.3862888377941662,0,0.9051444590567898,1.7745863133103768,2.4632621610112864,4.750888845406993,0.19052107689950573,4.637547013285415,6.190314212491418,4.806784955626942,23.309190271726997,0,0,0,0,0,52.84257487941763,50.00903358551809,49.70536994615315,52.0968387546198,0,0,75.0
OPNUSDT,112,0.0648,0.6172839506172803,-1.2345679012345605,0.2840909090908975,1.2893982808022892,-0.76804915514593,1.5673981191222586,0,-1.283307210031361,0.5932095384673789,1.778047538377494,0.6345300485504456,1.5667615689722887,0.548135878963534,0,0.9051444590567898,1.7745863133103768,2.2477857820859066,4.6439919983090805,0.1949065500944793,4.637547013285415,6.190314212491418,3.1884147111441954,22.35110887742299,0,0,0,0,0,52.84257487941763,50.00903358551809,46.063677528343305,50.826352381569485,0,0,55.0
OPNUSDT,113,0.0652,-0.92024539877299,-1.5337423312883451,0.2840909090908975,1.2893982808022892,1.5337423312883451,1.2422360248447128,1,-0.9581451157538153,1.0873668865065613,1.778047538377494,0.6345300485504456,0.9598048012921296,0.4731943603538667,0,0.9051444590567898,1.7745863133103768,2.3209252675005962,4.647347567238793,0.19476581984905825,4.637547013285415,6.190314212491418,3.851043762283912,20.96105488333286,0,0,1,0,0,52.84257487941763,50.00903358551809,56.01542344127434,51.838247708477674,0,0,75.0
OPNUSDT,114,0.0646,-2.4767801857585203,-4.489164086687317,0.2840909090908975,1.2893982808022892,-3.303303303303314,-1.071975497702898,0,1.3560664067937953,-0.7004474027782563,1.778047538377494,0.6345300485504456,0.4654725480672939,0.26694308741691114,0,0.9051444590567898,1.7745863133103768,2.232883386535613,4.477102828385228,0.2021719164719858,4.637547013285415,6.190314212491418,4.5014222503701635,20.25397895149304,0,0,0,0,0,52.84257487941763,50.00903358551809,44.37796344242068,50.17051046356322,0,0,55.0
OPNUSDT,115,0.063,1.5873015873015885,-2.857142857142862,0.2840909090908975,1.2893982808022892,-0.9302325581395399,-2.777777777777772,0,3.0618686868686695,-0.5336302865060312,1.778047538377494,0.6345300485504456,0.25737324555535934,0.14477214807856767,0,0.9051444590567898,1.7745863133103768,1.9569986434411186,4.489649609158635,0.2016069265651256,4.637547013285415,6.190314212491418,4.346253940600781,19.76974552991722,0,0,0,0,0,52.84257487941763,50.00903358551809,41.8438259806299,45.92723674668465,0,0,55.0
OPNUSDT,116,0.064,0.3124999999999873,-6.718749999999997,0.2840909090908975,1.2893982808022892,-1.1006289308176198,-1.8404907975460012,0,2.124581706636899,-0.34190763461760854,1.778047538377494,0.6345300485504456,1.3075034805827004,2.746872416000684,0,0.9051444590567898,1.7745863133103768,1.9227407997872612,4.438641774442992,0.20392374628393545,4.637547013285415,6.190314212491418,6.1197367718816285,19.234904067932913,0,0,0,0,0,52.84257487941763,50.00903358551809,37.6743730925544,48.83963563795294,0,0,55.0
OPNUSDT,117,0.0642,-3.894080996884728,-7.320872274143296,0.2840909090908975,1.2893982808022892,1.7656500802568167,-0.6191950464396462,0,0.9032859555305437,0.6799860559275893,1.778047538377494,0.6345300485504456,4.365223663282516,7.138916580049825,0,0.9051444590567898,1.7745863133103768,2.131086062866048,4.431408496146607,0.2042566059626123,4.637547013285415,6.190314212491418,7.060789218977165,18.299103682174895,0,0,0,0,0,52.84257487941763,50.00903358551809,44.54073144902046,49.426329369689334,0,0,55.0
OPNUSDT,118,0.0617,-0.8103727714748791,-2.2690437601296574,0.2840909090908975,1.2893982808022892,-3.7558685446009386,-2.0634920634920677,0,2.3475829725829653,-1.0614678545499547,1.778047538377494,0.6345300485504456,3.5675750994462065,2.516743041378941,0,0.9051444590567898,1.7745863133103768,2.451532376936519,4.652064749807776,0.19456832777191901,4.637547013285415,6.190314212491418,6.766100341951065,18.59990389272181,0,0,0,0,0,52.84257487941763,50.00903358551809,35.995176131040765,42.81658661234456,0,0,55.0
OPNUSDT,119,0.0612,-2.4509803921568536,1.7973856209150387,0.2840909090908975,1.2893982808022892,-1.1308562197092074,-4.375000000000006,0,4.659090909090904,-0.9830917574540067,1.778047538377494,0.6345300485504456,0.06299053691738785,0.16052991689747503,0,0.9051444590567898,1.7745863133103768,2.1648626701478038,4.483451372339889,0.20188564208390192,4.637547013285415,6.190314212491418,6.589275256921052,18.76106416023892,0,0,0,0,0,52.84257487941763,50.00903358551809,35.58686990807057,41.617858723796246,0,0,55.0
OPNUSDT,120,0.0597,-0.3350083752093898,4.522613065326623,0.2840909090908975,1.2893982808022892,-1.6313213703099527,-7.009345794392509,0,7.2934367034834064,-1.7667944937023186,1.778047538377494,0.6345300485504456,0.05101650375856906,0.11494573287351459,0,0.9051444590567898,1.7745863133103768,1.9345282708490015,4.507099679150054,0.20082636806192877,4.637547013285415,6.190314212491418,7.536736194826322,19.86155344704195,0,0,0,0,0,52.84257487941763,50.00903358551809,31.463349660486713,38.16572199802589,0,0,55.0
OPNUSDT,121,0.0595,1.344537815126054,4.03361344537815,0.2840909090908975,1.2893982808022892,-1.3400335008375244,-3.565640194489466,0,3.8497311035803636,-0.8330461263584509,1.778047538377494,0.6345300485504456,0.029725621869028832,0.05789382540742806,0,0.9051444590567898,1.7745863133103768,1.82576786731044,4.379303794703911,0.20668683916183703,4.637547013285415,6.190314212491418,10.226179510910006,21.192816115619483,0,0,0,0,0,52.84257487941763,50.00903358551809,25.297311370187217,37.71649790879837,0,0,55.0
OPNUSDT,122,0.0603,3.316749585406305,2.819237147595357,0.2840909090908975,1.2893982808022892,1.8612521150592163,-1.4705882352941144,0,1.7546791443850118,0.4910382674145722,1.778047538377494,0.6345300485504456,1.9234192334056959,0.17419497686249394,0,0.9051444590567898,1.7745863133103768,1.5969713926606284,4.154692590859364,0.21786075365676286,4.637547013285415,6.190314212491418,9.534531814756999,20.795016119745092,0,0,0,0,0,52.84257487941763,50.00903358551809,40.30563362386616,40.7220707194528,0,0,55.0
OPNUSDT,123,0.0623,0.16051364365970452,-0.6420545746388516,0.2840909090908975,1.2893982808022892,4.00667779632721,4.355108877721939,1,-4.0710179686310415,2.4838189659855843,1.778047538377494,0.6345300485504456,1.3782674380601168,0.14937485249101454,0,0.9051444590567898,1.7745863133103768,1.6160285244042787,4.032175558329116,0.22448041905989594,4.637547013285415,6.190314212491418,6.542826497615787,18.63972130242,0,0,0,0,0,52.84257487941763,50.00903358551809,58.20904687359714,47.53798178446359,0,0,75.0
OPNUSDT,124,0.0624,-0.8012820512820521,0.0,0.2840909090908975,1.2893982808022892,0.9661835748792323,4.873949579831933,1,-4.589858670741036,1.853405586151088,1.778047538377494,0.6345300485504456,1.2430367997316298,0.15586696949049184,0,0.9051444590567898,1.7745863133103768,1.645368240915746,3.932759826798021,0.23015503079773406,4.637547013285415,6.190314212491418,7.651146371371937,13.894922485711305,0,0,0,0,0,52.84257487941763,50.00903358551809,59.656017492245965,47.86079402306257,0,0,75.0
OPNUSDT,125,0.0619,0.16155088852989155,2.5848142164781973,0.2840909090908975,1.2893982808022892,0.0,2.653399668325037,0,-2.3693087592341393,1.056722214554556,1.778047538377494,0.6345300485504456,1.2102888765281334,0.1931227071362676,0,0.9051444590567898,1.7745863133103768,1.5694337210942293,3.8313579177227726,0.23624638535331005,4.637547013285415,6.190314212491418,8.704635702160992,11.557159450166491,0,0,0,0,0,52.84257487941763,50.00903358551809,53.48712606854065,46.325882362653125,0,0,55.0
OPNUSDT,126,0.062,-0.1612903225806498,3.5483870967741833,0.2840909090908975,1.2893982808022892,0.646203554119555,-0.48154093097913586,0,0.7656318400700334,0.4345379532584015,1.778047538377494,0.6345300485504456,1.362617498642891,0.15009298954739908,0,0.9051444590567898,1.7745863133103768,1.4863629600383441,3.690200134091606,0.24528329796931286,4.637547013285415,6.190314212491418,7.142207288091683,11.491598228936128,0,0,0,0,0,52.84257487941763,50.00903358551809,55.24000448097333,46.69409061830955,0,0,55.0
OPNUSDT,127,0.0619,0.8077544426494353,1.9386106623586536,0.2840909090908975,1.2893982808022892,0.1612903225806498,-0.8012820512820521,0,1.0853729603729496,0.23337436529794617,1.778047538377494,0.6345300485504456,0.6077327221784066,0.19762357681116705,0,0.9051444590567898,1.7745863133103768,1.3128756984530716,3.51292558051908,0.2576611540182536,4.637547013285415,6.190314212491418,4.270210799565226,11.439452070842862,0,0,0,0,0,52.84257487941763,50.00903358551809,53.05417834632127,46.35165530886087,0,0,55.0
OPNUSDT,128,0.0624,1.762820512820519,1.762820512820519,0.2840909090908975,1.2893982808022892,0.32206119162640706,0.8077544426494353,1,-0.5236635335585378,0.6758262060422573,1.778047538377494,0.6345300485504456,0.9359797812480695,1.0852626854838578,0,0.9051444590567898,1.7745863133103768,1.1933423771313856,3.3503333500958155,0.27016549234747156,4.637547013285415,6.190314212491418,1.3574122911886533,10.998551374935255,0,0,0,0,0,52.84257487941763,50.00903358551809,55.5902703912338,48.389672849469925,0,0,75.0
OPNUSDT,129,0.0635,1.1023622047243973,0.31496062992126883,0.2840909090908975,1.2893982808022892,0.48231511254019555,2.4193548387096793,1,-2.1352639296187816,1.1187897852857653,1.778047538377494,0.6345300485504456,3.8965073194280038,4.066423535191314,0,0.9051444590567898,1.7745863133103768,1.2153120019789443,3.360844109783719,0.2693205722996294,4.637547013285415,6.190314212491418,1.1935158938873862,10.949616151058688,0,0,0,0,0,52.84257487941763,50.00903358551809,57.382640571403755,52.651224057470884,0,0,75.0
OPNUSDT,130,0.0642,-1.7133956386292681,1.4018691588785235,0.2840909090908975,1.2893982808022892,0.628930817610059,3.715670436187393,1,-3.4315795270964955,1.4795226109226598,1.778047538377494,0.6345300485504456,0.8728903186343274,1.375513801886103,0,0.9051444590567898,1.7745863133103768,1.3950802890285536,3.287023601053026,0.2753690173586886,4.637547013285415,6.190314212491418,4.178297363470644,10.892121570787259,0,0,1,0,0,52.84257487941763,50.00903358551809,70.61449001653932,55.18707890904172,0,0,75.0
OPNUSDT,131,0.0631,0.6339144215530864,5.7052297939778,0.2840909090908975,1.2893982808022892,-1.0937500000000095,1.1217948717948816,0,-0.8377039627039841,0.4003835154220147,1.778047538377494,0.6345300485504456,1.1309866520499767,1.317784167834659,0,0.9051444590567898,1.7745863133103768,1.4272714669294446,3.3431626640693413,0.2707449651746936,4.637547013285415,6.190314212491418,5.307549822243612,10.253324139622231,0,0,0,0,0,52.84257487941763,50.00903358551809,56.43034219531273,50.6008785767185,0,0,55.0
OPNUSDT,132,0.0635,0.31496062992126883,-4.409448818897644,0.2840909090908975,1.2893982808022892,-0.15873015873016327,0.0,0,0.2840909090908975,0.3536897577907559,1.778047538377494,0.6345300485504456,0.3299919779558663,0.6402114982548059,0,0.9051444590567898,1.7745863133103768,1.3481400060973046,3.2535391826052655,0.2782030300713935,4.637547013285415,6.190314212491418,4.721844469286361,9.84399946773384,0,0,0,0,0,52.84257487941763,50.00903358551809,50.67751806801686,52.157841842876884,0,0,55.0
OPNUSDT,133,0.0637,2.1978021978021953,-4.081632653061232,0.2840909090908975,1.2893982808022892,-0.7861635220125793,-0.7788161993769263,0,1.0629071084678237,0.002127367125920321,1.778047538377494,0.6345300485504456,0.36369913008807153,0.5799096268380634,0,0.9051444590567898,1.7745863133103768,1.3558905149134455,3.1686438610009486,0.2856567347934337,4.637547013285415,6.190314212491418,3.744065799997678,9.224585941240445,0,0,0,0,0,52.84257487941763,50.00903358551809,51.697662421232565,52.95623336375384,0,0,55.0
OPNUSDT,134,0.0651,2.457757296466959,-6.29800307219663,0.2840909090908975,1.2893982808022892,0.6319115323854841,3.1695721077654544,1,-2.8854811986745568,1.3437432075110314,1.778047538377494,0.6345300485504456,1.35550381497747,1.8406793041836582,0,0.9051444590567898,1.7745863133103768,1.2631464493452271,3.186256288451709,0.28407773170582734,4.637547013285415,6.190314212491418,2.3891767266118147,9.481950617963482,0,0,0,0,0,52.84257487941763,50.00903358551809,58.64298317286216,58.21311151943386,0,0,75.0
OPNUSDT,135,0.0667,-8.99550224887556,-10.194902548725628,0.2840909090908975,1.2893982808022892,1.2403100775193723,5.039370078740149,1,-4.755279169649252,1.9632923365381771,1.778047538377494,0.6345300485504456,3.2617144877358175,4.492578169601688,0,0.9051444590567898,1.7745863133103768,1.5028224224552684,3.2946334299814537,0.2747329796449874,4.637547013285415,6.190314212491418,4.662092829111392,11.122579002476638,0,0,1,1,0,52.84257487941763,50.00903358551809,72.958438352639,63.26529394160285,0,0,75.0
OPNUSDT,136,0.0607,0.6589785831960536,2.6359143327841914,0.2840909090908975,1.2893982808022892,-8.308157099697883,-4.709576138147582,0,4.993667047238479,-2.8610610119880695,1.778047538377494,0.6345300485504456,5.521412742593349,4.663274518745687,0,0.9051444590567898,1.7745863133103768,2.7094069560981184,4.338405091947422,0.208635302576249,4.637547013285415,6.190314212491418,8.285257342012754,11.291965285104311,0,0,0,0,0,52.84257487941763,50.00903358551809,33.32736865767086,42.50944904255155,0,0,55.0
OPNUSDT,137,0.0611,-0.16366612111293433,-0.49099836333879154,0.2840909090908975,1.2893982808022892,0.1633986928104622,-6.14439324116744,0,6.428484150258337,-1.1018763396159477,1.778047538377494,0.6345300485504456,0.05278375460330108,0.10647088707513451,0,0.9051444590567898,1.7745863133103768,2.3675777276215983,4.1541214146080305,0.21789070870048133,4.637547013285415,6.190314212491418,10.98800746213065,11.191076672970773,0,0,0,0,0,52.84257487941763,50.00903358551809,39.24379916643908,43.83243105035872,0,0,55.0
OPNUSDT,138,0.061,-1.803278688524585,3.2786885245901667,0.2840909090908975,1.2893982808022892,-0.8169934640522883,-8.545727136431779,0,8.829818045522677,-1.94730785264772,1.778047538377494,0.6345300485504456,0.04926429382996848,0.09214149122067165,0,0.9051444590567898,1.7745863133103768,2.0209864816580967,3.957398875436955,0.2287220691032436,4.637547013285415,6.190314212491418,12.682595022942742,11.322576549422294,0,0,0,0,0,52.84257487941763,50.00903358551809,36.07897567259552,43.5625357569133,0,0,55.0
OPNUSDT,139,0.0599,4.00667779632721,5.175292153589313,0.2840909090908975,1.2893982808022892,0.9900990099009841,-1.3179571663920844,0,1.602048075482982,0.3114077583505216,1.778047538377494,0.6345300485504456,0.06195021679753226,0.12254576731006489,0,0.9051444590567898,1.7745863133103768,1.7114025332029332,3.9807027286209227,0.22738308302925414,4.637547013285415,6.190314212491418,13.47389610145867,11.736385468668042,0,0,0,0,0,52.84257487941763,50.00903358551809,41.47171556094506,40.601019885444046,0,0,55.0
OPNUSDT,140,0.0623,-2.407704654895668,-1.284109149277692,0.2840909090908975,1.2893982808022892,1.996672212978369,1.9639934533551549,1,-1.6799025442642574,1.3835387140566777,1.778047538377494,0.6345300485504456,0.9879966106018916,0.10341935319960291,0,0.9051444590567898,1.7745863133103768,1.6586801899891108,3.8520674326726803,0.2349762756953539,4.637547013285415,6.190314212491418,11.293613852347557,11.09784827325733,0,0,0,0,0,52.84257487941763,50.00903358551809,46.541646017642975,48.78234811270255,0,0,75.0
OPNUSDT,141,0.0608,3.6184210526315796,1.8092105263157843,0.2840909090908975,1.2893982808022892,-0.162337662337667,-0.3278688524590144,0,0.6119597615499119,0.27082066877412636,1.778047538377494,0.6345300485504456,0.8431323736022841,0.10011073987912704,0,0.9051444590567898,1.7745863133103768,1.6958929412689245,3.9471210217594024,0.22931763532634927,4.637547013285415,6.190314212491418,4.037486077274146,10.5291071347878,0,0,0,0,0,52.84257487941763,50.00903358551809,47.77088285389342,44.643602253669314,0,0,55.0
OPNUSDT,142,0.063,0.0,-1.746031746031752,0.2840909090908975,1.2893982808022892,2.7732463295269167,5.175292153589313,1,-4.891201244498415,2.380506918252354,1.778047538377494,0.6345300485504456,1.4848694100997701,0.26663277787819356,0,0.9051444590567898,1.7745863133103768,1.7077368950017016,3.9226807886605806,0.2307463971254862,4.637547013285415,6.190314212491418,4.796565703290722,10.046079720331386,0,0,1,0,0,52.84257487941763,50.00903358551809,58.064140418931366,51.18506508347999,0,0,75.0
OPNUSDT,143,0.063,-2.3809523809523827,-2.857142857142862,0.2840909090908975,1.2893982808022892,-0.6349206349206311,1.1235955056179763,0,-0.8395045965270788,0.515541015147633,1.778047538377494,0.6345300485504456,1.8862156897063542,0.27615029493996,0,0.9051444590567898,1.7745863133103768,1.71804846849915,3.823895199447864,0.23670744407103114,4.637547013285415,6.190314212491418,6.230466002609582,10.048641625634462,0,0,0,0,0,52.84257487941763,50.00903358551809,54.63818460546524,51.18506508347999,0,0,55.0
OPNUSDT,144,0.0615,0.6504065040650368,0.16260162601626482,0.2840909090908975,1.2893982808022892,-1.5923566878980797,1.151315789473683,0,-0.8672248803827854,0.28311207286719753,1.778047538377494,0.6345300485504456,1.072877751000429,0.20751835341615357,0,0.9051444590567898,1.7745863133103768,1.6804751376731968,3.8464229597535433,0.2353210940470224,4.637547013285415,6.190314212491418,6.285139342572059,10.171809250490536,0,0,0,0,0,52.84257487941763,50.00903358551809,47.0573334333964,46.81092926068069,0,0,55.0
OPNUSDT,145,0.0619,0.0,-0.16155088852988034,0.2840909090908975,1.2893982808022892,0.16181229773462125,-1.746031746031752,0,2.0301226551226494,-0.0026825646009859816,1.778047538377494,0.6345300485504456,0.39095562686950147,0.12867257174087787,0,0.9051444590567898,1.7745863133103768,1.622647770600178,3.7101490379909507,0.24396444719291555,4.637547013285415,6.190314212491418,4.442298406566907,10.171809250490515,0,0,0,0,0,52.84257487941763,50.00903358551809,48.66300277903674,48.08500497313136,0,0,55.0
OPNUSDT,146,0.0619,-1.1308562197092074,0.3231017770597831,0.2840909090908975,1.2893982808022892,-0.16155088852988034,-1.746031746031752,0,2.0301226551226494,-0.0835233611671114,1.778047538377494,0.6345300485504456,0.870743835834928,1.2044296808806085,0,0.9051444590567898,1.7745863133103768,1.5311813090542907,3.5836105825886437,0.25257891118374615,4.637547013285415,6.190314212491418,4.365062454166731,10.184922274022542,0,0,0,0,0,52.84257487941763,50.00903358551809,48.23926689105291,48.08500497313136,0,0,55.0
OPNUSDT,147,0.0612,0.6535947712418375,3.5947712418300664,0.2840909090908975,1.2893982808022892,-2.103559870550166,-0.4878048780487832,0,0.7718957871396808,-0.25446888967644055,1.778047538377494,0.6345300485504456,1.3893006876687193,1.5219895300806532,0,0.9051444590567898,1.7745863133103768,1.4846611290303438,3.5407696496371157,0.25563494624666017,4.637547013285415,6.190314212491418,4.435911948899659,10.329193053957667,0,0,0,0,0,52.84257487941763,50.00903358551809,36.4297258238992,45.85567996858193,0,0,55.0
OPNUSDT,148,0.0616,0.3246753246753227,3.4090909090909163,0.2840909090908975,1.2893982808022892,1.3136288998357883,-0.48465266558965225,0,0.7687435746805498,0.6006163560348308,1.778047538377494,0.6345300485504456,1.6442853225508596,1.2765262421215555,0,0.9051444590567898,1.7745863133103768,1.4312547098602455,3.440441017220882,0.2630896604610147,4.637547013285415,6.190314212491418,3.8682026229922695,10.415586891166264,0,0,0,0,0,52.84257487941763,50.00903358551809,50.68627768016636,47.35759740351402,0,0,55.0
OPNUSDT,149,0.0618,0.48543689320388617,2.4271844660194084,0.2840909090908975,1.2893982808022892,-0.8116883116883123,-0.16155088852988034,0,0.4456417976207778,0.15006249741874855,1.778047538377494,0.6345300485504456,1.5561619745764401,1.6612156114856769,0,0.9051444590567898,1.7745863133103768,1.335754579339065,3.3230526659621855,0.2723834227269782,4.637547013285415,6.190314212491418,2.6037089993482248,10.360053256839501,0,0,0,0,0,52.84257487941763,50.00903358551809,43.83932815428226,48.13231726159798,0,0,55.0
OPNUSDT,150,0.0621,2.0933977455716515,-0.1610305958132091,0.2840909090908975,1.2893982808022892,0.6493506493506453,1.4705882352941257,1,-1.1864973262032281,0.9233570186344895,1.778047538377494,0.6345300485504456,0.5864338704133233,0.6508396802201114,0,0.9051444590567898,1.7745863133103768,1.2767717448142968,3.197309077333816,0.28309570240596665,4.637547013285415,6.190314212491418,2.6607638609149404,10.037157780376061,0,0,0,0,0,52.84257487941763,50.00903358551809,54.96375531026981,49.33673760006334,0,0,75.0
OPNUSDT,151,0.0634,0.4731861198738306,-1.892744479495268,0.2840909090908975,1.2893982808022892,0.8077544426494353,2.9220779220779156,1,-2.637987012987018,1.3258303886551346,1.778047538377494,0.6345300485504456,0.8756824670979788,0.7286264729899619,0,0.9051444590567898,1.7745863133103768,1.1944410614775194,3.0883141258805664,0.2930869147900255,4.637547013285415,6.190314212491418,3.0985364568073237,10.092939938214494,0,0,0,0,0,52.84257487941763,50.00903358551809,59.709352523878444,54.29008131135623,0,0,75.0
OPNUSDT,152,0.0637,-0.6279434850863601,-3.2967032967033036,0.2840909090908975,1.2893982808022892,2.3923444976076356,3.0744336569579382,1,-2.7903427478670406,1.76006683611469,1.778047538377494,0.6345300485504456,1.2205069469228227,1.662769450840904,0,0.9051444590567898,1.7745863133103768,1.2388361450625558,3.0224136606310417,0.2994773583930292,4.637547013285415,6.190314212491418,5.440052640989084,10.143643781842632,0,0,1,0,0,52.84257487941763,50.00903358551809,75.11392762513981,55.37438786965262,0,0,75.0
OPNUSDT,153,0.0633,-2.053712480252758,-3.3175355450236936,0.2840909090908975,1.2893982808022892,-1.4150943396226383,1.9323671497584423,0,-1.6482762406675446,0.5226905000072477,1.778047538377494,0.6345300485504456,4.293957323875475,4.455257570887372,0,0.9051444590567898,1.7745863133103768,1.4547450759536367,3.0612285628171576,0.29568012988347797,4.637547013285415,6.190314212491418,5.897138487054507,10.04974371910025,0,0,0,0,0,52.84257487941763,50.00903358551809,51.994933158593895,53.550376324144544,0,0,55.0
OPNUSDT,154,0.062,0.32258064516128837,-0.32258064516128837,0.2840909090908975,1.2893982808022892,-0.31948881789138295,-2.2082018927444773,0,2.492292801835375,-0.23855038018566832,1.778047538377494,0.6345300485504456,5.8629439761545905,5.43296020756109,0,0.9051444590567898,1.7745863133103768,1.7749977126948935,3.224752286108571,0.2806865082182983,4.637547013285415,6.190314212491418,5.215190236385976,9.189809182513239,0,0,0,0,0,52.84257487941763,50.00903358551809,47.88205528400872,48.01481177186435,0,0,55.0
OPNUSDT,155,0.0622,-0.96463022508038,-2.5723472668810246,0.2840909090908975,1.2893982808022892,-0.16051364365971568,-2.354788069073796,0,2.6388789781646937,-0.23545313071008123,1.778047538377494,0.6345300485504456,0.17015814386326852,0.36158657250948534,0,0.9051444590567898,1.7745863133103768,1.594472411159655,3.088137738405499,0.29310365525475035,4.637547013285415,6.190314212491418,4.621209711833475,6.298366792008547,0,0,0,0,0,52.84257487941763,50.00903358551809,46.72945067491634,48.89014887039182,0,0,55.0
OPNUSDT,156,0.0616,-0.6493506493506567,-0.3246753246753227,0.2840909090908975,1.2893982808022892,-0.6420545746388516,-2.68562401263822,0,2.9697149217291177,-0.43854734934597117,1.778047538377494,0.6345300485504456,0.17913495867120793,0.24020940273823135,0,0.9051444590567898,1.7745863133103768,1.5186822191434874,3.0346337839456012,0.2982713973084191,4.637547013285415,6.190314212491418,4.882233218535922,6.053072838169164,0,0,0,0,0,52.84257487941763,50.00903358551809,45.09486981931373,46.36772845454207,0,0,55.0
OPNUSDT,157,0.0612,0.9803921568627505,2.124183006535952,0.2840909090908975,1.2893982808022892,-0.3252032520325184,-1.2903225806451648,0,1.5744134897360622,-0.010509160696124065,1.778047538377494,0.6345300485504456,0.0723125792067529,0.18939625241389285,0,0.9051444590567898,1.7745863133103768,1.371971859321312,2.9413337233702586,0.30773266286140805,4.637547013285415,6.190314212491418,5.142082135833732,6.024381997311174,0,0,0,0,0,52.84257487941763,50.00903358551809,40.77673456227847,44.71154215791385,0,0,50.0
OPNUSDT,158,0.0618,-1.9417475728155336,1.1326860841423936,0.2840909090908975,1.2893982808022892,-0.1620745542949691,-0.6430868167202534,0,0.9271777258111509,0.1920819547194911,1.778047538377494,0.6345300485504456,1.1828269457486194,0.41689288716304634,0,0.9051444590567898,1.7745863133103768,1.353540821735895,2.8549758556557756,0.3170410205969612,4.637547013285415,6.190314212491418,4.208416441445091,5.8551161050181015,0,0,0,0,0,52.84257487941763,50.00903358551809,45.804511847013636,47.72761367820826,0,0,50.0
OPNUSDT,159,0.0606,1.3201320132013237,2.640264026402636,0.2840909090908975,1.2893982808022892,-1.7828200972447275,-1.6233766233766247,0,1.907467532467522,-0.4581768826820413,1.778047538377494,0.6345300485504456,2.3114823309212555,0.5725394890489812,0,0.9051444590567898,1.7745863133103768,1.4071558517762521,2.9864304602002005,0.30308573098203395,4.637547013285415,6.190314212491418,2.728790371058988,5.391868612616204,0,0,0,0,0,52.84257487941763,50.00903358551809,37.577032939661684,42.70943971661635,0,0,50.0
OPNUSDT,160,0.0614,1.7915309446254017,2.605863192182406,0.2840909090908975,1.2893982808022892,0.33003300330032803,0.3267973856209244,1,-0.042706476530026904,0.5575798947036098,1.778047538377494,0.6345300485504456,0.8489841486693318,0.43030462206980585,0,0.9051444590567898,1.7745863133103768,1.3015070149312624,2.8533153984943205,0.31722551931497994,4.637547013285415,6.190314212491418,3.322226776606854,5.455333717834994,0,0,0,0,0,52.84257487941763,50.00903358551809,40.32417361240526,46.73056415961069,0,0,70.0
OPNUSDT,161,0.0625,0.0,1.760000000000006,0.2840909090908975,1.2893982808022892,1.8092105263157843,1.1326860841423936,1,-0.8485951750514961,1.128846450087841,1.778047538377494,0.6345300485504456,1.0124303109965846,0.449490678483111,0,0.9051444590567898,1.7745863133103768,1.4019713719385696,2.8543044012321905,0.3171156021992759,4.637547013285415,6.190314212491418,3.1230412471067934,5.187438283191116,0,0,0,0,0,52.84257487941763,50.00903358551809,53.99809138934404,51.74575381614927,0,0,70.0
OPNUSDT,162,0.0625,-0.48000000000000265,3.200000000000003,0.2840909090908975,1.2893982808022892,0.6420545746388516,3.1353135313531335,1,-2.851222622262236,1.337714323971293,1.778047538377494,0.6345300485504456,0.3957753243360634,0.18272204738124342,0,0.9051444590567898,1.7745863133103768,1.3215691874750186,2.764711229715606,0.3273920434539915,4.637547013285415,6.190314212491418,4.254016286566804,5.052121931618775,0,0,0,0,0,52.84257487941763,50.00903358551809,61.008329847580974,51.74575381614927,0,0,70.0
