signal_id,ts_entry,symbol,direction,entry_price,tp_price,sl_price,initial_sl_price,tp_pct,sl_pct,max_hold_hours,trailing_pct,use_trailing,use_scaled,tp1_price,tp1_hit,score_long,score_short,confidence,n_long_signals,n_short_signals,f_momentum_3_pct,f_momentum_6_pct,f_rvol,f_atr_pct,f_a_ichi_above_cloud,f_a_ichi_below_cloud,f_a_fib_dist_0.618,f_a_fib_distance_pct,f_volume_spike,f_m_5m_volume_spike,btc_state,btc_momentum_12_pct,market_regime,status,current_price,current_pct,highest_pct,lowest_pct,current_trailing_sl,ts_last_check,ts_exit,exit_price,exit_pct,exit_reason,num_checks,size_remaining,partial_pnl,m_obi_10_at_entry,m_cvd_at_entry,m_5m_rvol_at_entry,m_spread_pct_at_entry,position_size,entry_mode
HYPERUSDT_LONG_1785679787,2026-08-02T14:09:47.466200+00:00,HYPERUSDT,LONG,0.0689,0.072345,0.066833,0.066833,5.0,3.0,8.0,0.5,1,0,0.070967,0,78.0,17.0,78.0,0,0,2.98953662182362,19.618055555555564,1.695,5.440117956458603,1.0,0.0,99,0,0,0.0,NEUTRAL,0.594149296453767,NEUTRAL,OPEN,0.0689,0.0,0.0,0.0,0.066833,2026-08-02T14:09:47.466218+00:00,,,,,0,1.0,0.0,1.6128889375916058,-32525.4,0,0,1.0,
HOMEUSDT_LONG_1785688410,2026-08-02T16:33:30.969033+00:00,HOMEUSDT,LONG,0.00858,0.009009,0.0083226,0.0083226,5.0,3.0,8.0,0.5,1,0,0.0088374,0,74.0,29.0,74.0,0,0,5.535055350553515,40.19607843137257,0.268,6.003257996137474,1.0,0.0,99,0,0,1.0,NEUTRAL,0.1981833510422695,NEUTRAL,OPEN,0.00858,0.0,0.0,0.0,0.0083226,2026-08-02T16:33:30.969051+00:00,,,,,0,1.0,0.0,0.9645172295132544,-226624.0,0,0,1.0,
BICOUSDT_LONG_1785797590,2026-08-03T22:53:10.813741+00:00,BICOUSDT,LONG,0.01722,0.018081,0.0167034,0.0167034,5.0,3.0,8.0,0.5,1,0,0.0177366,0,61.0,32.0,61.0,0,0,-4.914411927112103,7.089552238805961,0.619,7.053708904824342,1.0,0.0,99,0,0,1.0,NEUTRAL,1.143009041977029,NEUTRAL,OPEN,0.01722,0.0,0.0,0.0,0.0167034,2026-08-03T22:53:10.813768+00:00,,,,,0,1.0,0.0,1.0120045280929475,-24205.04,0,0,1.0,
EULUSDT_SHORT_1785835356,2026-08-04T09:22:36.657028+00:00,EULUSDT,SHORT,1.43,1.3585,1.4729,1.4729,5.0,3.0,8.0,0.5,1,0,1.3871,0,31.0,60.0,60.0,0,0,-2.919212491513927,-2.3890784982935247,0.318,6.868454012527775,0.0,1.0,99,0,0,1.0,NEUTRAL,0.8249777890595253,NEUTRAL,OPEN,1.43,0.0,0.0,0.0,1.4729,2026-08-04T09:22:36.657048+00:00,,,,,0,1.0,0.0,0.5645369033552674,-275.19000000000005,0,0,1.0,
SKYAIUSDT_LONG_1785850213,2026-08-04T13:30:13.398695+00:00,SKYAIUSDT,LONG,0.04849,0.0509145,0.0470353,0.0470353,5.0,3.0,8.0,0.5,1,0,0.0499447,0,66.0,39.0,66.0,0,0,0.1238901507330116,26.144640998959407,0.891,7.792433428435679,1.0,0.0,99,0,0,1.0,NEUTRAL,1.3102064138411655,NEUTRAL,OPEN,0.04849,0.0,0.0,0.0,0.0470353,2026-08-04T13:30:13.398713+00:00,,,,,0,1.0,0.0,1.1426975457511703,-9767.0,0,0,1.0,
STOUSDT_LONG_1785878747,2026-08-04T21:25:47.565451+00:00,STOUSDT,LONG,0.0411,0.043155,0.039867,0.039867,5.0,3.0,8.0,0.5,1,0,0.042333,0,66.0,35.0,66.0,0,0,6.201550387596898,12.602739726027398,0.553,5.043904186502326,1.0,0.0,99,0,0,1.0,NEUTRAL,0.9878872128539856,NEUTRAL,OPEN,0.0411,0.0,0.0,0.0,0.039867,2026-08-04T21:25:47.565472+00:00,,,,,0,1.0,0.0,1.500633946661485,-42724.40000000005,0,0,1.0,
BSBUSDT_LONG_1786101531,2026-08-07T11:18:51.783165+00:00,BSBUSDT,LONG,0.1578,0.16569,0.153066,0.153066,5.0,3.0,8.0,0.5,1,0,0.162534,0,66.0,32.0,66.0,0,0,-1.313320825515942,12.233285917496438,0.816,5.291013676748865,1.0,0.0,99,0,0,1.0,NEUTRAL,1.384356026224152,NEUTRAL,OPEN,0.1578,0.0,0.0,0.0,0.153066,2026-08-07T11:18:51.783184+00:00,,,,,0,1.0,0.0,0.9891748751239634,105.79999999999836,0,0,1.0,
TSTUSDT_LONG_1786137607,2026-08-07T21:20:07.907870+00:00,TSTUSDT,LONG,0.01336,0.014028,0.0129592,0.0129592,5.0,3.0,8.0,0.5,1,0,0.0137608,0,74.0,32.0,74.0,0,0,6.539074960127588,18.967052537845056,0.231,6.231608045893861,1.0,0.0,99,0,0,1.0,NEUTRAL,0.5084184331489439,NEUTRAL,OPEN,0.01336,0.0,0.0,0.0,0.0129592,2026-08-07T21:20:07.907892+00:00,,,,,0,1.0,0.0,0.848261020672281,346.1000000000204,0,0,1.0,
KAITOUSDT_SHORT_1786226198,2026-08-08T21:56:38.535702+00:00,KAITOUSDT,SHORT,0.7236,0.68742,0.745308,0.745308,5.0,3.0,8.0,0.5,1,0,0.701892,0,36.0,66.0,66.0,0,0,2.420382165605096,-12.024316109422491,0.721,6.237976504987521,0.0,1.0,99,0,0,1.0,NEUTRAL,1.116339881474295,NEUTRAL,OPEN,0.7236,0.0,0.0,0.0,0.745308,2026-08-08T21:56:38.535728+00:00,,,,,0,1.0,0.0,0.6616537522015102,233.0999999999999,0,0,1.0,
RADUSDT_LONG_1786449889,2026-08-11T12:04:49.904093+00:00,RADUSDT,LONG,0.29,0.3045,0.2813,0.2813,5.0,3.0,8.0,0.5,1,0,0.2987,0,82.0,29.0,82.0,0,0,5.8394160583941455,38.095238095238095,4.611,6.587555602095306,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.8502539106614536,NEUTRAL,OPEN,0.29,0.0,0.0,0.0,0.2813,2026-08-11T12:04:49.904113+00:00,,,,,0,1.0,0.0,1.1265552263870116,-638.9000000000001,0,0,1.0,
NBISBUSDT_LONG_1786630067,2026-08-13T14:07:47.235758+00:00,NBISBUSDT,LONG,270.88,284.424,262.7536,262.7536,5.0,3.0,8.0,0.5,1,0,279.0064,0,82.0,27.0,82.0,0,0,6.152519789952185,11.776842452752328,1.788,3.354191173342711,1.0,0.0,99,0,0,1.0,NEUTRAL,0.1950169360536289,NEUTRAL,OPEN,270.88,0.0,0.0,0.0,262.7536,2026-08-13T14:07:47.235779+00:00,,,,,0,1.0,0.0,3.00319008065487,1.093,0,0,1.0,
AVNTUSDT_LONG_1786682724,2026-08-14T04:45:24.080663+00:00,AVNTUSDT,LONG,0.1056,0.11088,0.102432,0.102432,5.0,3.0,8.0,0.5,1,0,0.108768,0,69.0,40.0,69.0,0,0,-2.222222222222221,8.41889117043121,0.241,4.753973445801349,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.6861118277690135,NEUTRAL,OPEN,0.1056,0.0,0.0,0.0,0.102432,2026-08-14T04:45:24.080683+00:00,,,,,0,1.0,0.0,1.574212467532924,-2384.5999999999967,0,0,1.0,
PLUMEUSDT_LONG_1786694080,2026-08-14T07:54:40.795886+00:00,PLUMEUSDT,LONG,0.01324,0.013902,0.0128428,0.0128428,5.0,3.0,8.0,0.5,1,0,0.0136372,0,62.0,20.0,62.0,0,0,5.750798722044729,12.776831345826231,3.394,3.422850059395857,1.0,0.0,99,0,0,1.0,NEUTRAL,-1.3264672023664918,NEUTRAL,OPEN,0.01324,0.0,0.0,0.0,0.0128428,2026-08-14T07:54:40.795932+00:00,,,,,0,1.0,0.0,0.972575006028039,-140366.0,0,0,1.0,
ALICEUSDT_LONG_1786758675,2026-08-15T01:51:15.480623+00:00,ALICEUSDT,LONG,0.1411,0.148155,0.136867,0.136867,5.0,3.0,8.0,0.5,1,0,0.145333,0,69.0,40.0,69.0,0,0,-1.535240753663648,20.701454234388365,3.625,7.018964696243415,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.9693781277009264,NEUTRAL,OPEN,0.1411,0.0,0.0,0.0,0.136867,2026-08-15T01:51:15.480642+00:00,,,,,0,1.0,0.0,1.2176623940209477,16652.949999999997,0,0,1.0,
ROBOUSDT_LONG_1786784148,2026-08-15T08:55:48.665215+00:00,ROBOUSDT,LONG,0.01788,0.018774,0.0173436,0.0173436,5.0,3.0,8.0,0.5,1,0,0.0184164,0,66.0,19.0,66.0,0,0,7.971014492753635,17.55424063116371,0.811,7.430371852756569,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.6841061490793833,NEUTRAL,OPEN,0.01788,0.0,0.0,0.0,0.0173436,2026-08-15T08:55:48.665260+00:00,,,,,0,1.0,0.0,0.8201175901800248,5166.0,0,0,1.0,
HEMIUSDT_LONG_1786841126,2026-08-16T00:45:26.610135+00:00,HEMIUSDT,LONG,0.00677,0.0071085,0.0065669,0.0065669,5.0,3.0,8.0,0.5,1,0,0.0069731,0,66.0,24.0,66.0,0,0,3.675344563552829,39.01437371663244,0.589,6.9737393958193294,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.3791028273574507,NEUTRAL,OPEN,0.00677,0.0,0.0,0.0,0.0065669,2026-08-16T00:45:26.610156+00:00,,,,,0,1.0,0.0,0.8224465211341012,326900.2999999999,0,0,1.0,
HUSDT_LONG_1786856080,2026-08-16T04:54:40.168771+00:00,HUSDT,LONG,0.1532,0.16086,0.148604,0.148604,5.0,3.0,8.0,0.5,1,0,0.157796,0,66.0,39.0,66.0,0,0,3.4366349334953825,26.204794464123903,0.312,6.4168012871928095,1.0,0.0,99,0,0,1.0,NEUTRAL,0.3229934530373006,NEUTRAL,OPEN,0.1532,0.0,0.0,0.0,0.148604,2026-08-16T04:54:40.168790+00:00,,,,,0,1.0,0.0,1.2029713856260087,-19777.600000000035,0,0,1.0,
CHIPUSDT_LONG_1786903024,2026-08-16T17:57:04.606899+00:00,CHIPUSDT,LONG,0.02894,0.030387,0.0280718,0.0280718,5.0,3.0,8.0,0.5,1,0,0.0298082,0,79.0,29.0,79.0,0,0,4.779145546705292,8.146487294469363,0.468,5.685847899771095,1.0,0.0,99,0,0,1.0,NEUTRAL,0.2889401388577039,NEUTRAL,OPEN,0.02894,0.0,0.0,0.0,0.0280718,2026-08-16T17:57:04.606938+00:00,,,,,0,1.0,0.0,0.3725529617977547,-2894.0,0,0,1.0,
GPSUSDT_LONG_1786990963,2026-08-17T18:22:43.190572+00:00,GPSUSDT,LONG,0.01604,0.016842,0.0155588,0.0155588,5.0,3.0,8.0,0.5,1,0,0.0165212,0,74.0,24.0,74.0,0,0,7.004669779853227,60.56056056056054,1.675,7.5597342993191585,1.0,0.0,99,0,0,1.0,NEUTRAL,2.0095976194938188,NEUTRAL,OPEN,0.01604,0.0,0.0,0.0,0.0155588,2026-08-17T18:22:43.190594+00:00,,,,,0,1.0,0.0,0.7786956494822992,130632.90000000004,0,0,1.0,
BIOUSDT_LONG_1787231754,2026-08-20T13:15:54.125774+00:00,BIOUSDT,LONG,0.0306,0.03213,0.029682,0.029682,5.0,3.0,8.0,0.5,1,0,0.031518,0,71.0,19.0,71.0,0,0,5.662983425414361,7.51932536893886,0.732,3.912921760103997,1.0,0.0,99,0,0,1.0,BULLISH,11.14274061927327,NEUTRAL,OPEN,0.0306,0.0,0.0,0.0,0.029682,2026-08-20T13:15:54.125799+00:00,,,,,0,1.0,0.0,1.1825748917548593,77202.40000000001,0,0,1.0,
NEIRO1USDT_LONG_1787278556,2026-08-21T02:15:56.778883+00:00,NEIRO1USDT,LONG,9.05e-05,9.503e-05,8.779e-05,8.779e-05,5.0,3.0,8.0,0.5,1,0,9.322e-05,0,90.0,39.0,90.0,0,0,7.278330962541496,32.25193628525502,1.749,4.289728295951415,1.0,0.0,99,0,0,1.0,BULLISH,16.44811630401716,NEUTRAL,OPEN,9.05e-05,0.0,0.0,0.0,8.779e-05,2026-08-21T02:15:56.778904+00:00,,,,,0,1.0,0.0,0.4685787839161421,-4365108.0,0,0,1.0,
HYPEUSDT_LONG_1787282617,2026-08-21T03:23:37.964109+00:00,HYPEUSDT,LONG,71.864,75.4572,69.70808,69.70808,5.0,3.0,8.0,0.5,1,0,74.01992,0,69.0,32.0,69.0,0,0,-1.898846495119775,3.4758819294456464,1.693,3.189923175842536,1.0,0.0,99,0,0,1.0,BULLISH,15.800665032299504,NEUTRAL,OPEN,71.864,0.0,0.0,0.0,69.70808,2026-08-21T03:23:37.964127+00:00,,,,,0,1.0,0.0,1.3426131670958563,-2100.8069000000005,0,0,1.0,
XPLUSDT_LONG_1787282617,2026-08-21T03:23:37.985220+00:00,XPLUSDT,LONG,0.09134,0.095907,0.0885998,0.0885998,5.0,3.0,8.0,0.5,1,0,0.0940802,0,74.0,37.0,74.0,0,0,3.842655752614834,11.36308217507926,1.231,3.0325775372321946,1.0,0.0,99,0,0,1.0,BULLISH,15.800665032299504,NEUTRAL,OPEN,0.09134,0.0,0.0,0.0,0.0885998,2026-08-21T03:23:37.985238+00:00,,,,,0,1.0,0.0,0.786883279147344,5867.799999999999,0,0,1.0,
PENDLEUSDT_LONG_1787305861,2026-08-21T09:51:01.012876+00:00,PENDLEUSDT,LONG,1.589,1.66845,1.54133,1.54133,5.0,3.0,8.0,0.5,1,0,1.63667,0,66.0,19.0,66.0,0,0,5.023132848645081,8.464163822525588,1.115,3.0105226389595856,1.0,0.0,99,0,0,1.0,BULLISH,21.247145846673128,NEUTRAL,OPEN,1.589,0.0,0.0,0.0,1.54133,2026-08-21T09:51:01.012898+00:00,,,,,0,1.0,0.0,1.0511943337444165,-737.6000000000022,0,0,1.0,
PEOPLEUSDT_LONG_1787307700,2026-08-21T10:21:40.876900+00:00,PEOPLEUSDT,LONG,0.01103,0.0115815,0.0106991,0.0106991,5.0,3.0,8.0,0.5,1,0,0.0113609,0,82.0,32.0,82.0,0,0,4.947668886774497,30.22432113341204,4.679,5.930714113513007,1.0,0.0,99,0,0,1.0,BULLISH,21.000073935571905,NEUTRAL,OPEN,0.01103,0.0,0.0,0.0,0.0106991,2026-08-21T10:21:40.876917+00:00,,,,,0,1.0,0.0,1.5901840175260695,-360658.5,0,0,1.0,
ASTERUSDT_LONG_1787333023,2026-08-21T17:23:43.599381+00:00,ASTERUSDT,LONG,0.704,0.7392,0.68288,0.68288,5.0,3.0,8.0,0.5,1,0,0.72512,0,69.0,40.0,69.0,0,0,-1.53846153846154,7.64525993883791,0.396,3.058817888197156,1.0,0.0,99,0,0,1.0,BULLISH,13.14957327409833,NEUTRAL,OPEN,0.704,0.0,0.0,0.0,0.68288,2026-08-21T17:23:43.599402+00:00,,,,,0,1.0,0.0,1.210691931387477,-706.5600000000004,0,0,1.0,
ONDOUSDT_LONG_1787338445,2026-08-21T18:54:05.261181+00:00,ONDOUSDT,LONG,0.381,0.40005,0.36957,0.36957,5.0,3.0,8.0,0.5,1,0,0.39243,0,82.0,32.0,82.0,0,0,1.8444266238973583,9.766637856525492,1.939,3.193601476975637,1.0,0.0,99,0,0,1.0,BULLISH,12.129552230081249,NEUTRAL,OPEN,0.381,0.0,0.0,0.0,0.36957,2026-08-21T18:54:05.261200+00:00,,,,,0,1.0,0.0,0.7880648457863908,-6350.603000000003,0,0,1.0,
ENAUSDT_LONG_1787340244,2026-08-21T19:24:04.093302+00:00,ENAUSDT,LONG,0.1357,0.142485,0.131629,0.131629,5.0,3.0,8.0,0.5,1,0,0.139771,0,74.0,32.0,74.0,0,0,3.666921313980137,25.998142989786427,2.512,5.275095296479628,1.0,0.0,99,0,0,1.0,BULLISH,12.488630385222423,NEUTRAL,OPEN,0.1357,0.0,0.0,0.0,0.131629,2026-08-21T19:24:04.093321+00:00,,,,,0,1.0,0.0,1.4143236287642618,-95411.35999999975,0,0,1.0,
GALAUSDT_LONG_1787364424,2026-08-22T02:07:04.853392+00:00,GALAUSDT,LONG,0.002116,0.0022218,0.00205252,0.00205252,5.0,3.0,8.0,0.5,1,0,0.00217948,0,66.0,32.0,66.0,0,0,5.430991529646224,29.26084300549785,0.842,4.860463836658986,1.0,0.0,99,0,0,1.0,BULLISH,12.57338071782856,NEUTRAL,OPEN,0.002116,0.0,0.0,0.0,0.00205252,2026-08-22T02:07:04.853414+00:00,,,,,0,1.0,0.0,1.429513116708432,1165687.0,0,0,1.0,
MORPHOUSDT_LONG_1787371318,2026-08-22T04:01:58.825528+00:00,MORPHOUSDT,LONG,2.442,2.5641,2.36874,2.36874,5.0,3.0,8.0,0.5,1,0,2.51526,0,72.0,40.0,72.0,0,0,-1.6512283527990304,7.624504186866463,1.351,3.485497650960502,1.0,0.0,99,0,0,1.0,BULLISH,13.439880524246975,NEUTRAL,OPEN,2.442,0.0,0.0,0.0,2.36874,2026-08-22T04:01:58.825549+00:00,,,,,0,1.0,0.0,1.734613964097012,-76.07000000000005,0,0,1.0,
ETHFIUSDT_LONG_1787371318,2026-08-22T04:01:58.845935+00:00,ETHFIUSDT,LONG,0.6321,0.663705,0.613137,0.613137,5.0,3.0,8.0,0.5,1,0,0.651063,0,74.0,24.0,74.0,0,0,6.271015467383995,14.948172394980894,1.175,4.245998327406513,1.0,0.0,99,0,0,1.0,BULLISH,13.439880524246975,NEUTRAL,OPEN,0.6321,0.0,0.0,0.0,0.613137,2026-08-22T04:01:58.845955+00:00,,,,,0,1.0,0.0,0.8374534039631157,3456.799999999999,0,0,1.0,
XLMUSDT_LONG_1787376036,2026-08-22T05:20:36.858506+00:00,XLMUSDT,LONG,0.1992,0.20916,0.193224,0.193224,5.0,3.0,8.0,0.5,1,0,0.205176,0,74.0,27.0,74.0,0,0,4.238618524332808,5.452620434092099,1.992,4.368215056974473,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,0.1992,0.0,0.0,0.0,0.193224,2026-08-22T05:20:36.858528+00:00,,,,,0,1.0,0.0,0.973470903703462,22257.0,0,0,1.0,
HBARUSDT_LONG_1787376036,2026-08-22T05:20:36.869388+00:00,HBARUSDT,LONG,0.07882,0.082761,0.0764554,0.0764554,5.0,3.0,8.0,0.5,1,0,0.0811846,0,100.0,27.0,100.0,0,0,3.615091363218092,4.107779685642586,1.513,3.252995866468257,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,0.07882,0.0,0.0,0.0,0.0764554,2026-08-22T05:20:36.869406+00:00,,,,,0,1.0,0.0,0.8703452131865059,349724.0,0,0,1.0,
WLDUSDT_LONG_1787376036,2026-08-22T05:20:36.879847+00:00,WLDUSDT,LONG,0.4079,0.428295,0.395663,0.395663,5.0,3.0,8.0,0.5,1,0,0.420137,0,74.0,27.0,74.0,0,0,6.529119874640889,7.568565400843882,1.407,5.420636443309989,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,0.4079,0.0,0.0,0.0,0.395663,2026-08-22T05:20:36.879864+00:00,,,,,0,1.0,0.0,0.9282933740491616,34536.40000000001,0,0,1.0,
WLFIUSDT_LONG_1787376036,2026-08-22T05:20:36.893395+00:00,WLFIUSDT,LONG,0.0645,0.067725,0.062565,0.062565,5.0,3.0,8.0,0.5,1,0,0.066435,0,90.0,24.0,90.0,0,0,4.878048780487809,5.737704918032792,4.198,4.338449016386192,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,0.0645,0.0,0.0,0.0,0.062565,2026-08-22T05:20:36.893413+00:00,,,,,0,1.0,0.0,0.9225212041680388,-38245.79999999999,0,0,1.0,
ETCUSDT_LONG_1787376036,2026-08-22T05:20:36.910125+00:00,ETCUSDT,LONG,8.1,8.505,7.857,7.857,5.0,3.0,8.0,0.5,1,0,8.343,0,79.0,19.0,79.0,0,0,7.142857142857144,11.41678129298487,3.539,4.288793304892454,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,8.1,0.0,0.0,0.0,7.857,2026-08-22T05:20:36.910143+00:00,,,,,0,1.0,0.0,1.0145765100792088,-794.2000000000003,0,0,1.0,
RENDERUSDT_LONG_1787376036,2026-08-22T05:20:36.923723+00:00,RENDERUSDT,LONG,1.504,1.5792,1.45888,1.45888,5.0,3.0,8.0,0.5,1,0,1.54912,0,100.0,19.0,100.0,0,0,2.45231607629428,2.8024606971975343,1.977,3.647901987418569,1.0,0.0,99,0,0,1.0,BULLISH,10.79338751827112,NEUTRAL,OPEN,1.504,0.0,0.0,0.0,1.45888,2026-08-22T05:20:36.923740+00:00,,,,,0,1.0,0.0,1.8707282505870768,-29407.60000000002,0,0,1.0,
POLUSDT_LONG_1787403577,2026-08-22T12:59:37.312571+00:00,POLUSDT,LONG,0.10764,0.113022,0.1044108,0.1044108,5.0,3.0,8.0,0.5,1,0,0.1108692,0,74.0,42.0,74.0,0,0,2.4070021881838115,20.227856584385123,0.64,4.797280221283632,1.0,0.0,99,0,0,1.0,BULLISH,6.619822071859812,NEUTRAL,OPEN,0.10764,0.0,0.0,0.0,0.1044108,2026-08-22T12:59:37.312592+00:00,,,,,0,1.0,0.0,0.2104096239594438,101562.7,0,0,1.0,
ZROUSDT_LONG_1787473161,2026-08-23T08:19:21.015207+00:00,ZROUSDT,LONG,1.226,1.2873,1.18922,1.18922,5.0,3.0,8.0,0.5,1,0,1.26278,0,66.0,32.0,66.0,0,0,5.689655172413798,22.96890672016048,0.093,5.137592904976188,1.0,0.0,99,0,0,1.0,NEUTRAL,-0.6599252994435155,NEUTRAL,OPEN,1.226,0.0,0.0,0.0,1.18922,2026-08-23T08:19:21.015226+00:00,,,,,0,1.0,0.0,0.9538387585815882,1619.1200000000006,0,0,1.0,
SPKUSDT_LONG_1787540472,2026-08-24T03:01:12.001055+00:00,SPKUSDT,LONG,0.021196,0.0222558,0.02056012,0.02056012,5.0,3.0,8.0,0.5,1,0,0.02183188,0,69.0,32.0,69.0,0,0,3.153591590422422,22.35049642114985,2.209,6.564536715167773,1.0,0.0,99,0,0,1.0,NEUTRAL,-1.3205676041799264,NEUTRAL,OPEN,0.021196,0.0,0.0,0.0,0.02056012,2026-08-24T03:01:12.001075+00:00,,,,,0,1.0,0.0,1.0524543095356411,182228.0,0,0,1.0,
AMPUSDT_LONG_1787663792,2026-08-25T13:16:32.674731+00:00,AMPUSDT,LONG,0.000497,0.00052185,0.00048209,0.00048209,5.0,3.0,8.0,0.5,1,0,0.00051191,0,66.0,32.0,66.0,0,0,4.8523206751055,18.33333333333334,0.473,6.779175392773181,1.0,0.0,99,0,0,1.0,NEUTRAL,2.2170759471736083,NEUTRAL,OPEN,0.000497,0.0,0.0,0.0,0.00048209,2026-08-25T13:16:32.674750+00:00,,,,,0,1.0,0.0,1.1664992654528588,455010.0,0,0,1.0,
